@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.GainRatioAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 61'

@attribute 'Spatial Pyramid of Local Binary Patterns11' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns425' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns47' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns101' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns137' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns29' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns65' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns407' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns119' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns155' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns472' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns484' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns208' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns569' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns461' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns173' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns17' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns263' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns605' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns413' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns245' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns631' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns30' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns533' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns8' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns125' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns59' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns281' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns497' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns328' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns325' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns469' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns551' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns426' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns152' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns411' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns389' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns24' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns138' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns371' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns55' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns404' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns209' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns679' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns53' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns340' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns83' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns479' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns271' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns127' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns191' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns174' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns227' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns502' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns20' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,brontosaurus
1,0,1,1,0,1,1,1,1,2,1,1,1,2,0,1,0,0,1,0,1,1,1,0,1,0,2,3,1,1,0,1,1,2,12,14,1,1,4,1,1,1,1,1,1,4,0,3,1,1,2,1,1,3,1,1,1,1,0,15,1,brontosaurus
1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,2,0,1,1,0,0,2,0,0,1,0,3,9,1,1,0,0,0,0,0,0,1,2,9,1,1,1,1,1,0,4,1,0,1,1,0,0,0,5,0,1,1,1,4,0,1,brontosaurus
1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,2,1,1,1,0,1,1,2,1,1,2,3,2,1,1,0,0,2,1,8,13,1,0,3,1,1,1,0,1,0,2,1,4,1,1,2,1,2,1,0,0,1,1,2,15,1,brontosaurus
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,2,14,1,1,0,0,0,8,0,0,0,0,11,0,0,1,0,0,0,15,0,0,0,0,5,0,0,1,0,0,0,1,0,0,1,brontosaurus
1,0,1,1,0,0,1,0,1,0,1,1,4,6,0,1,0,0,1,1,1,0,0,0,1,0,3,7,1,1,1,0,1,3,10,10,0,0,5,0,0,1,1,1,0,5,0,2,1,1,7,1,1,3,1,0,2,1,1,15,1,brontosaurus
2,2,2,2,2,2,1,3,1,2,2,2,3,3,0,2,3,2,3,2,2,3,3,0,3,3,5,5,3,1,1,2,2,3,14,14,2,3,6,1,3,1,2,2,0,5,2,2,2,1,2,3,3,5,2,1,1,3,3,15,1,brontosaurus
0,0,0,0,1,0,2,0,1,0,1,0,14,9,0,0,1,0,0,0,0,0,0,0,0,0,2,13,1,1,0,1,0,13,9,15,0,0,11,2,0,1,1,0,0,15,1,0,0,2,13,0,0,2,1,0,0,0,0,14,0,brontosaurus
1,1,1,0,1,0,1,0,1,0,0,2,4,6,0,1,1,1,1,0,1,1,0,0,0,1,2,10,2,1,0,0,0,8,8,9,3,0,15,1,1,1,0,0,0,11,0,1,0,1,8,0,0,3,0,1,1,1,2,15,1,brontosaurus
0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,5,1,0,0,15,1,0,0,0,0,0,15,0,0,0,0,11,0,0,1,0,0,0,0,0,3,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,5,15,14,0,0,15,1,0,1,0,0,0,12,0,0,0,1,7,0,0,1,0,0,0,0,0,10,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,1,2,1,0,1,15,1,0,1,0,0,0,5,0,0,0,1,4,0,0,4,0,0,0,0,0,1,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,10,11,0,0,0,15,1,0,1,0,0,0,15,0,0,0,1,15,0,0,1,0,0,0,0,0,0,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,6,15,15,0,0,5,1,0,1,0,0,0,6,0,0,0,1,5,0,0,1,0,0,0,0,0,9,0,chandelier
0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,4,6,4,0,0,15,2,0,0,0,0,0,8,0,0,0,1,5,0,0,2,0,0,0,0,0,4,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,2,0,0,15,1,0,0,0,0,0,15,0,0,0,0,14,0,0,2,0,0,0,0,0,2,0,chandelier
1,1,0,1,0,0,1,0,1,1,1,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,3,7,0,1,0,0,1,0,0,10,1,0,7,2,0,1,0,0,0,6,0,0,0,2,0,1,1,2,0,0,0,1,0,11,0,chandelier
0,1,0,0,1,0,1,0,1,0,0,0,7,5,0,1,0,0,0,1,0,0,0,0,0,0,2,8,0,1,0,1,0,7,14,15,0,0,8,2,0,1,0,0,0,7,0,1,0,1,7,0,0,1,0,0,0,1,0,12,0,chandelier
0,0,0,0,0,0,1,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,8,14,9,0,0,15,0,0,1,0,0,0,15,0,0,0,0,11,0,0,1,0,0,0,0,0,11,0,chandelier
0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,3,9,0,0,5,1,0,0,0,0,0,8,0,0,0,1,8,0,0,1,0,0,0,0,0,4,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0,7,14,15,0,0,13,1,0,1,0,0,0,10,0,1,0,1,6,1,0,2,0,0,1,0,1,14,0,chandelier
1,2,0,1,1,1,2,0,2,2,2,1,6,5,0,1,1,1,1,2,2,1,0,0,0,1,3,7,1,1,0,2,1,2,12,15,1,1,4,2,1,1,1,0,0,6,0,0,0,2,1,1,1,5,1,1,0,0,0,14,1,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,1,12,15,12,0,0,10,1,0,1,0,0,0,9,0,1,0,1,10,0,0,2,0,0,0,0,0,8,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,8,11,3,0,0,7,0,0,0,0,0,0,14,0,0,0,0,7,0,0,1,0,0,0,0,0,2,0,chandelier
0,0,0,0,0,0,0,0,1,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,8,6,5,0,0,15,1,0,1,0,0,0,15,0,0,0,0,7,0,0,2,0,0,0,0,0,6,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,3,5,0,0,15,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,0,0,6,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,10,15,0,0,15,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,1,0,2,10,1,1,0,0,0,6,8,15,0,1,7,1,0,1,1,0,0,5,0,0,0,0,7,0,0,2,0,0,0,1,0,8,0,chandelier
0,1,0,0,0,0,1,1,1,0,0,0,7,9,0,1,0,0,0,0,0,0,0,0,0,1,2,15,0,1,0,0,0,4,15,5,0,1,15,1,1,1,0,0,0,12,0,1,1,1,9,0,0,1,0,0,0,0,0,7,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,0,0,7,15,15,0,0,10,1,0,1,0,0,0,14,0,0,0,1,7,0,0,1,0,0,0,0,0,14,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,15,15,0,0,8,0,0,0,0,0,0,7,0,0,0,0,4,0,0,1,0,0,0,0,0,15,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,15,15,0,0,9,1,0,1,0,0,0,8,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,chandelier
0,0,0,0,0,0,1,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,9,13,11,0,0,15,1,0,1,0,0,0,15,0,0,0,1,15,0,0,2,0,0,0,0,0,11,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,4,3,0,0,15,0,0,0,0,0,0,15,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,chandelier
1,2,1,1,1,1,1,1,1,1,0,1,4,5,0,1,1,1,1,0,1,2,1,0,1,1,3,4,0,1,1,0,1,1,15,14,1,1,3,1,1,1,1,2,1,3,0,1,2,1,1,1,1,4,0,0,0,1,0,15,1,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,15,10,0,0,15,1,0,0,0,0,0,15,0,0,0,1,9,0,0,0,0,0,0,0,0,5,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,3,0,0,4,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,1,0,0,1,1,0,0,0,0,2,12,0,1,0,0,0,11,5,15,1,1,10,1,0,1,1,0,0,9,0,0,0,1,5,0,0,3,0,0,0,1,0,3,0,chandelier
0,0,0,1,0,1,1,1,1,0,0,0,8,6,0,0,0,0,1,1,0,0,1,0,1,1,3,6,0,2,0,0,1,5,15,15,0,0,5,1,1,2,0,0,0,6,1,1,1,1,5,0,1,2,0,0,1,1,2,15,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,5,7,0,0,0,0,0,0,0,1,0,0,0,0,2,6,1,1,0,0,0,6,15,15,0,0,4,1,0,1,0,0,0,4,0,1,0,1,10,0,0,1,0,0,0,0,0,12,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,4,15,5,0,0,15,0,0,0,0,0,0,15,0,1,0,0,4,0,0,0,0,0,0,0,0,4,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,1,15,15,0,0,15,2,0,1,0,0,0,10,0,0,0,1,6,0,0,2,0,0,0,0,0,5,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,2,11,15,0,0,8,2,0,1,0,0,0,9,0,0,0,1,2,0,0,2,0,0,0,0,0,8,0,chandelier
1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,11,0,1,0,0,0,0,0,0,1,0,13,2,0,1,0,0,0,8,0,0,0,2,8,1,0,3,1,0,0,0,0,0,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,4,15,15,0,0,7,0,0,1,0,0,0,5,0,0,0,1,4,0,0,1,0,0,0,0,0,12,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,1,0,0,0,5,13,12,0,0,10,0,0,0,0,0,0,12,0,0,0,1,6,0,1,1,0,0,0,0,0,12,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,1,0,0,1,7,15,12,0,0,15,1,0,1,0,0,0,12,0,0,0,1,4,0,0,3,0,0,0,0,0,13,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,5,5,0,0,15,0,0,0,0,0,0,15,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,8,2,0,0,15,0,0,0,0,0,0,15,0,0,0,0,13,0,0,0,0,0,0,0,0,5,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,2,10,15,0,0,9,1,0,0,0,0,0,7,0,0,0,0,2,0,0,1,0,0,0,0,0,7,0,chandelier
0,1,0,1,1,1,1,0,1,1,1,0,2,3,0,1,0,1,1,1,1,1,0,0,1,0,2,6,1,1,0,0,1,2,15,15,1,1,5,1,1,1,1,1,0,4,0,1,0,1,4,0,0,4,0,0,0,1,0,14,1,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,5,5,0,0,1,0,0,0,1,1,0,0,0,0,1,15,0,1,0,0,0,3,7,15,0,0,15,2,0,1,0,0,0,9,0,0,0,1,6,0,0,2,0,0,0,0,0,9,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5,4,5,0,0,15,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,chandelier
1,1,1,1,1,0,1,0,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,3,10,0,1,0,0,0,4,15,13,1,0,11,1,1,1,0,2,0,4,0,2,0,1,4,1,1,4,0,0,0,0,0,15,0,chandelier
0,0,0,0,0,0,1,0,1,0,1,1,5,5,0,1,0,0,0,1,1,0,0,0,0,0,1,9,0,1,0,1,0,4,15,15,0,0,10,1,0,1,0,0,0,10,0,3,0,1,4,0,0,2,0,0,0,0,0,6,0,chandelier
0,0,0,0,0,0,1,0,1,1,1,0,2,2,0,0,0,1,0,0,1,1,0,1,1,1,2,6,0,1,0,0,0,2,13,14,0,0,8,1,1,1,0,0,0,8,0,1,0,1,3,0,0,3,0,0,0,1,0,15,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,8,5,0,0,15,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,9,10,13,0,0,15,1,0,1,0,0,0,15,0,0,0,0,11,0,0,1,0,0,0,0,0,9,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,4,15,0,0,0,8,1,0,1,0,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,chandelier
0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,4,15,15,0,0,15,1,0,1,0,0,0,15,0,0,0,1,8,0,0,1,0,0,0,0,0,11,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,2,5,0,0,15,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,chandelier
1,0,1,1,0,0,1,0,1,0,0,0,9,8,0,0,1,0,0,0,0,0,0,0,0,1,2,14,0,1,0,0,1,4,11,10,0,0,15,1,0,1,0,0,1,8,0,4,0,1,6,1,0,2,0,0,0,0,1,15,0,chandelier
0,0,1,0,0,0,1,0,1,0,0,0,8,7,0,0,0,0,0,1,0,0,0,0,0,0,2,12,0,1,0,0,1,5,15,15,0,0,10,1,0,1,0,1,0,11,0,0,0,1,4,0,0,3,0,0,0,0,0,12,0,chandelier
1,1,1,1,1,1,2,1,2,1,1,1,6,5,0,2,1,1,1,1,1,1,0,0,1,1,5,10,1,1,0,0,0,5,11,13,2,1,9,1,1,1,1,1,0,5,0,0,1,1,4,0,0,5,0,1,0,1,0,11,1,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,15,15,0,0,10,1,0,1,0,0,0,7,0,0,0,1,5,0,0,3,0,0,0,0,0,4,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,13,10,12,0,0,8,1,1,1,0,0,0,6,0,0,0,0,11,0,0,2,0,0,0,0,0,15,0,chandelier
0,0,0,1,0,0,1,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2,12,0,1,0,0,0,1,12,8,0,1,15,1,0,1,0,0,0,8,0,0,0,1,3,0,0,1,0,0,0,0,0,11,0,chandelier
0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,3,0,8,0,0,8,0,0,0,0,0,0,8,0,0,0,0,15,0,0,1,0,0,0,0,0,5,0,chandelier
0,0,0,0,0,0,1,0,1,1,1,0,4,8,0,1,0,0,1,0,0,1,0,0,1,0,2,8,1,1,0,0,0,3,15,14,1,1,8,1,2,1,0,0,0,5,0,5,0,1,2,0,0,3,0,0,0,0,1,14,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,6,9,8,0,0,15,1,0,0,0,0,0,15,0,0,0,1,7,0,0,1,0,0,0,0,0,6,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,7,15,13,0,0,6,1,0,1,0,0,0,7,0,0,0,1,7,0,0,2,0,0,0,0,0,15,0,chandelier
0,0,0,1,1,0,2,0,1,1,0,0,6,7,0,0,1,0,1,0,0,1,0,0,0,1,3,12,0,1,0,0,0,7,15,13,1,1,11,1,0,1,0,1,0,8,0,0,0,1,8,0,0,5,0,0,0,0,0,8,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,9,7,0,1,0,0,0,0,0,1,0,0,0,0,2,11,0,1,0,0,0,4,15,12,0,1,11,1,0,1,1,0,0,7,0,1,0,1,6,0,0,2,0,0,0,0,0,11,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,1,6,0,0,15,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,1,5,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,7,6,15,0,1,12,1,0,2,0,0,0,10,0,0,0,1,15,0,0,1,0,0,0,0,0,9,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,15,0,0,15,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,chandelier
0,0,0,0,0,0,0,0,1,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,8,15,11,0,0,15,1,0,0,0,0,0,15,0,1,0,0,10,0,0,1,0,0,0,0,0,3,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0,0,9,11,15,0,0,11,0,0,1,0,0,0,15,0,2,0,1,8,0,0,2,0,0,0,0,0,12,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,8,15,4,0,0,15,0,0,0,0,0,0,15,0,0,0,0,8,0,0,2,0,0,0,0,0,9,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,11,14,0,0,15,1,0,0,0,0,0,15,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,3,12,11,0,0,11,1,0,0,0,0,0,9,0,0,0,1,5,0,1,1,0,0,0,0,0,15,0,chandelier
0,0,0,0,0,0,1,0,1,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,1,1,0,0,0,15,15,1,0,7,1,0,1,1,0,0,8,0,0,0,1,0,0,1,4,0,0,0,1,0,12,1,chandelier
1,1,1,1,1,1,1,0,1,1,0,1,6,6,0,1,0,1,1,0,1,0,0,0,0,1,3,9,0,1,0,1,1,6,13,15,2,0,7,2,1,1,0,1,0,6,0,1,1,1,9,1,0,2,1,0,0,0,0,14,1,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,9,9,13,0,0,12,1,0,1,0,0,0,12,0,0,0,0,9,0,0,2,0,0,0,0,0,15,0,chandelier
0,1,0,0,0,0,1,0,1,0,0,0,6,4,0,1,0,0,0,0,0,1,0,0,0,0,2,7,0,1,0,0,1,5,15,15,0,0,9,2,0,1,0,1,0,6,0,3,0,1,3,0,0,2,0,0,0,0,1,10,0,chandelier
0,1,0,0,0,0,1,0,1,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,8,8,3,0,0,7,2,0,1,0,0,0,6,0,0,0,1,9,0,0,2,0,0,0,0,0,2,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,1,9,11,0,1,0,0,0,0,0,1,0,0,0,0,2,13,0,1,0,0,0,5,8,12,2,0,10,1,0,1,0,0,0,15,0,1,0,1,5,0,0,2,0,0,0,1,0,15,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,0,0,2,8,8,0,0,14,1,0,1,0,0,0,14,0,0,0,1,5,0,0,0,0,0,0,0,0,14,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,8,10,12,0,0,15,0,0,1,0,0,0,15,0,1,0,0,11,0,0,1,0,0,0,0,0,14,0,chandelier
0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,7,11,15,0,0,9,0,0,1,0,0,0,9,0,1,0,0,8,0,0,0,0,0,0,0,0,14,0,chandelier
0,0,0,0,0,0,1,0,1,0,0,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,14,15,13,0,0,15,1,0,1,0,0,0,10,0,0,0,1,9,0,0,0,0,0,0,0,0,9,0,chandelier
0,0,0,1,0,0,1,0,1,0,0,0,7,5,0,1,0,1,0,0,0,0,0,0,0,1,2,11,0,1,0,0,2,8,15,15,0,0,14,1,0,1,0,1,0,8,0,0,1,1,6,0,0,1,0,0,0,0,0,8,0,chandelier
