@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/sine-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 43'

@attribute 'Spatial Pyramid of Local Binary Patterns8' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns44' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns152' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns4' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns80' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns16' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns116' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns540' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns584' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns412' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns40' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns505' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns27' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns504' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns556' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns440' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns647' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns124' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns548' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns340' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns160' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns76' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns368' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns404' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns106' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns332' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns35' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns110' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns544' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns688' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns52' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns484' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns448' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns376' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns146' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns400' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns171' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns592' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns431' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns99' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
3,1,4,2,4,2,4,9,0,3,1,15,2,8,3,0,15,2,6,0,2,2,4,7,11,3,7,0,0,15,2,2,0,1,1,0,3,2,3,2,0,9,1,chandelier
3,1,4,2,2,2,4,8,2,2,1,15,2,14,3,3,10,2,5,0,2,0,3,4,9,0,4,1,0,11,2,2,4,1,0,2,2,3,2,2,0,8,0,chandelier
4,4,4,2,4,3,4,7,3,3,3,12,4,8,3,3,6,3,5,4,2,2,5,5,8,2,15,1,1,10,2,3,2,4,1,3,4,3,3,4,2,11,3,chandelier
7,5,7,2,6,4,7,9,9,4,2,15,3,5,4,6,2,4,6,2,4,1,7,9,8,4,11,1,3,11,3,3,3,3,2,3,3,3,3,3,6,15,2,chandelier
4,2,5,2,2,3,5,8,5,3,0,9,2,7,3,3,5,4,5,0,2,1,3,6,8,1,11,1,0,9,3,3,3,4,0,0,1,3,2,3,0,8,1,chandelier
7,7,7,2,6,3,7,7,6,2,2,15,2,6,3,4,5,2,8,3,3,1,7,6,6,7,12,0,10,6,2,2,3,2,2,2,2,2,2,2,1,6,1,chandelier
6,8,4,2,10,3,5,6,0,2,3,15,2,4,2,1,15,2,5,3,3,2,8,5,5,4,15,0,4,9,2,1,0,5,0,0,4,1,2,2,1,8,3,chandelier
7,6,7,2,6,2,5,4,9,2,1,15,2,6,1,5,0,2,7,9,2,3,6,5,3,7,10,0,13,5,1,2,3,2,15,1,1,3,2,2,4,4,2,chandelier
3,1,4,2,3,4,3,9,3,2,1,15,2,4,3,1,1,5,5,0,4,1,2,4,8,4,7,0,0,8,3,2,2,3,3,1,2,2,3,3,2,9,1,chandelier
3,4,3,3,3,3,3,14,3,4,2,15,4,12,2,4,7,3,4,3,3,2,5,3,12,3,12,2,2,12,3,4,2,3,3,3,5,4,3,4,3,11,4,chandelier
4,3,4,2,2,2,3,7,3,3,1,15,3,4,2,4,3,2,5,2,2,1,4,4,8,2,8,0,3,8,2,3,1,2,0,3,3,3,3,3,3,9,1,chandelier
5,4,5,1,4,2,4,4,6,2,1,9,2,4,2,5,8,2,5,2,2,1,5,5,5,4,14,0,4,7,1,2,2,1,1,2,3,2,2,3,2,6,2,chandelier
4,3,6,3,5,3,4,14,6,2,2,15,3,12,3,5,11,3,5,1,4,3,3,3,10,4,14,1,2,10,3,2,2,3,3,5,4,3,3,3,5,11,3,chandelier
4,4,4,2,2,2,5,10,3,3,2,15,3,6,2,3,6,2,5,2,3,2,6,8,8,2,10,1,4,11,3,3,2,2,2,1,3,3,3,3,3,9,2,chandelier
4,4,4,3,3,3,3,10,3,5,3,15,4,10,3,3,13,3,4,2,3,2,7,4,13,3,15,1,2,10,3,3,2,4,4,3,4,3,3,3,3,10,4,chandelier
5,5,5,1,5,2,5,7,4,2,2,13,1,6,2,4,15,2,8,0,2,0,15,5,6,2,5,0,1,15,1,1,4,2,0,1,7,1,2,2,1,9,1,chandelier
5,6,5,2,4,3,4,9,4,4,3,15,3,7,2,3,3,2,5,2,2,1,7,6,9,4,12,1,4,10,3,2,2,3,2,1,3,2,3,3,3,9,2,chandelier
3,3,4,2,4,2,3,11,2,3,1,15,2,10,3,1,9,2,6,1,2,3,4,4,11,4,9,1,2,11,3,3,3,3,2,2,4,3,2,3,2,11,2,chandelier
5,4,5,2,5,3,6,6,5,2,2,13,3,6,4,5,12,3,5,3,3,3,7,6,6,4,15,1,3,8,3,3,2,3,4,2,3,2,2,3,1,6,3,chandelier
9,11,8,3,9,4,7,7,7,3,3,15,3,7,3,6,5,2,9,2,3,2,10,7,6,6,13,0,8,6,2,3,4,5,3,2,5,3,3,3,3,5,2,chandelier
6,3,8,3,5,4,5,10,6,4,2,15,3,8,4,7,6,4,4,1,5,2,4,5,12,5,12,1,2,10,3,3,3,2,2,5,4,3,3,3,3,11,2,chandelier
6,5,5,3,7,4,8,10,4,3,3,13,4,9,4,4,8,4,5,2,3,4,10,7,8,6,15,1,2,12,4,3,3,4,2,3,6,3,3,4,4,9,3,chandelier
4,4,3,2,4,3,3,11,4,4,3,12,4,10,2,3,6,3,4,3,3,3,5,3,11,4,13,1,3,12,3,2,3,4,3,2,3,3,3,3,3,12,4,chandelier
5,4,5,3,4,3,4,10,3,4,2,15,3,9,4,3,15,2,7,0,3,2,8,5,11,1,8,1,0,11,3,3,4,2,2,1,5,3,4,3,2,11,3,chandelier
5,5,5,2,6,3,5,10,4,2,2,15,3,8,3,4,3,2,4,3,3,2,3,4,9,7,13,1,9,8,2,2,5,2,4,2,1,3,2,4,2,9,3,chandelier
4,3,4,2,3,2,4,9,4,1,2,15,3,9,2,5,4,2,5,2,2,2,3,2,7,2,9,0,2,8,3,2,2,2,2,4,1,3,2,3,1,5,2,chandelier
4,5,3,2,5,2,4,10,3,3,2,15,2,9,3,3,9,2,6,8,2,2,7,4,8,0,11,1,5,10,3,3,0,4,0,1,3,3,3,2,1,7,1,chandelier
4,3,4,2,2,2,4,11,5,3,2,15,3,9,2,4,9,3,3,3,2,2,4,3,12,3,13,1,4,12,3,3,2,3,1,2,2,3,2,4,2,12,3,chandelier
7,6,7,2,7,3,6,7,8,3,2,15,3,5,2,10,3,3,7,2,3,1,6,5,7,6,12,0,4,8,2,2,2,2,4,5,2,2,2,2,3,8,3,chandelier
4,4,5,3,3,3,5,9,6,3,3,14,3,11,4,5,5,3,5,2,3,2,5,5,11,3,15,1,4,11,2,4,1,3,2,3,3,3,4,3,3,13,4,chandelier
5,4,5,2,5,3,5,13,4,3,2,13,3,8,4,3,15,3,5,2,3,3,7,5,11,3,10,1,4,13,3,2,7,3,1,2,6,3,3,3,2,13,3,chandelier
6,6,5,3,7,3,3,11,4,3,3,15,4,8,3,4,7,3,5,4,3,3,5,4,11,3,15,1,8,10,2,3,3,4,1,1,4,3,3,3,3,11,3,chandelier
5,3,5,1,2,2,6,7,3,3,0,15,2,8,2,0,3,3,5,2,3,1,3,5,9,2,6,0,5,9,2,1,2,1,1,0,2,3,2,2,1,11,2,chandelier
4,5,4,3,6,3,4,9,5,4,2,13,3,10,2,2,5,3,4,2,3,2,5,5,8,5,13,1,6,9,2,3,3,2,5,2,3,3,3,3,3,9,3,chandelier
4,3,4,1,3,2,4,7,3,3,1,15,2,0,2,3,7,2,7,3,2,1,5,6,8,2,4,1,3,10,2,2,1,2,1,2,2,2,1,2,2,10,1,chandelier
5,3,5,2,4,2,5,8,4,4,1,13,2,9,4,5,15,3,8,1,3,2,5,6,7,4,9,1,2,15,2,4,2,2,1,3,3,2,3,2,2,10,2,chandelier
5,5,5,2,5,3,5,8,5,3,2,15,3,7,4,5,6,2,4,2,3,3,7,5,8,3,14,1,2,10,2,3,4,2,2,2,3,3,2,4,2,9,3,chandelier
6,4,6,3,3,3,7,10,4,4,2,15,3,6,3,4,3,3,5,3,3,1,6,8,10,0,8,0,4,11,3,4,3,3,1,2,4,3,4,4,2,10,2,chandelier
5,5,6,2,5,2,3,7,4,2,2,15,2,6,4,5,7,1,8,1,2,1,7,6,7,2,11,0,3,8,1,3,2,1,1,1,2,2,2,2,1,7,1,chandelier
6,6,6,3,5,5,6,8,3,4,2,15,4,7,4,4,9,4,7,2,5,2,5,7,6,2,15,1,2,11,2,3,4,5,2,3,3,3,3,4,3,8,4,chandelier
4,5,4,3,6,3,4,12,3,4,2,13,3,10,3,2,13,3,6,0,3,3,9,6,15,3,9,1,1,15,3,3,3,3,2,2,6,3,4,3,2,14,2,chandelier
5,5,4,3,3,3,6,9,5,3,4,13,4,8,2,4,7,4,3,3,3,2,3,5,9,3,15,2,4,12,4,2,3,5,3,4,3,3,3,4,3,10,4,chandelier
5,3,6,2,6,3,4,8,5,4,1,15,2,9,3,5,11,2,3,2,3,2,3,5,10,4,15,1,3,8,2,1,2,2,2,2,3,2,3,2,1,10,2,chandelier
4,3,4,3,4,3,3,9,3,3,3,15,3,8,3,2,9,3,4,1,3,3,5,4,11,3,11,1,1,10,3,3,5,2,3,2,5,3,4,3,2,13,4,chandelier
3,3,3,2,3,2,3,10,2,5,2,14,2,10,4,2,15,2,6,0,2,2,6,5,11,0,3,1,1,15,2,4,4,2,0,1,4,2,4,2,1,13,2,chandelier
8,9,6,2,5,6,10,9,4,3,2,15,3,7,4,5,7,6,5,0,6,2,5,6,13,7,14,1,2,9,3,2,3,6,4,5,4,3,2,4,6,11,3,chandelier
5,4,5,2,6,3,5,8,5,2,1,14,2,6,2,4,0,2,5,2,3,1,5,4,8,4,11,0,4,8,3,1,2,2,3,1,3,2,2,2,2,7,1,chandelier
5,5,4,2,6,3,5,5,4,4,2,15,3,6,4,4,6,2,7,3,3,3,6,7,7,4,13,0,6,8,2,3,2,3,3,2,3,2,3,3,3,9,3,chandelier
5,3,5,2,6,3,6,7,4,5,2,13,3,9,3,5,1,4,6,1,4,2,2,6,3,5,15,1,3,7,3,3,2,2,3,2,2,2,2,3,3,7,3,chandelier
4,4,4,2,4,2,3,6,6,3,2,15,2,7,1,3,6,2,3,0,2,2,5,5,7,4,13,0,2,9,2,1,2,1,3,0,1,2,2,2,3,10,2,chandelier
4,4,5,2,2,2,4,10,3,3,2,15,3,8,3,5,8,2,6,1,3,1,7,4,10,1,8,1,2,9,2,3,2,2,0,3,4,2,3,3,2,10,1,chandelier
5,4,5,2,5,2,4,8,4,2,2,8,2,1,3,2,8,2,5,1,3,1,6,5,7,0,15,0,1,8,1,2,3,3,0,0,5,2,2,2,2,6,1,chandelier
6,5,6,2,5,4,6,8,5,3,1,15,2,6,4,3,4,4,7,0,4,2,13,7,7,3,8,0,0,10,4,3,2,6,2,1,7,3,2,3,2,9,2,chandelier
7,7,7,2,6,3,7,6,6,3,1,11,2,6,3,5,9,3,6,1,2,2,5,8,6,4,15,0,5,7,2,3,3,4,1,1,2,2,2,2,1,7,2,chandelier
7,6,6,2,5,3,8,5,6,3,2,15,2,6,2,8,4,3,6,4,3,2,7,9,7,1,14,0,6,8,2,2,2,3,0,3,3,1,2,2,2,8,2,chandelier
5,4,5,3,4,3,6,7,3,3,2,15,3,9,2,3,6,3,6,1,2,2,6,7,9,2,10,0,2,9,3,2,2,3,2,3,4,3,3,2,2,13,2,chandelier
5,4,5,3,5,3,4,9,4,4,3,13,4,10,3,4,7,3,5,3,3,3,5,5,11,5,15,1,4,10,3,3,2,3,3,3,3,3,3,4,2,11,4,chandelier
6,7,6,3,6,5,5,11,4,4,2,15,3,8,3,1,7,8,6,0,3,2,13,5,9,1,11,1,0,11,3,4,1,5,1,1,7,3,2,4,2,12,2,chandelier
3,1,4,2,2,3,4,12,3,1,0,15,3,7,4,4,9,3,3,2,3,1,0,4,15,1,15,2,1,12,3,3,4,3,2,2,0,3,4,4,2,7,3,chandelier
5,4,5,1,5,1,4,5,5,2,0,15,2,4,2,3,15,1,7,1,2,1,8,6,6,7,7,0,5,10,1,2,1,1,3,1,1,1,2,2,1,9,1,chandelier
3,4,3,2,4,2,4,11,2,4,1,13,2,3,4,3,15,3,5,0,3,1,12,4,12,1,5,1,1,15,3,2,2,1,1,2,5,2,2,3,2,13,1,chandelier
4,4,4,3,4,2,4,10,3,2,2,15,3,10,2,4,9,3,4,1,2,3,7,4,12,5,12,1,2,11,3,3,3,2,2,2,2,2,3,3,1,11,3,chandelier
4,4,5,2,3,3,4,8,4,4,2,13,3,7,2,4,15,3,6,1,3,1,5,5,9,2,10,1,3,15,3,2,3,2,1,2,3,3,2,3,3,12,2,chandelier
12,9,7,1,7,6,7,9,5,2,0,15,1,7,2,6,0,2,4,0,4,0,8,5,8,6,2,0,6,3,0,3,0,4,0,0,3,1,3,1,0,9,0,chandelier
4,2,3,1,2,2,3,9,3,2,0,4,3,1,4,3,8,2,4,1,2,0,0,1,5,3,8,0,1,12,2,2,4,1,2,2,1,2,1,3,1,15,2,chandelier
7,9,6,3,10,4,5,11,8,4,3,15,3,10,2,8,5,4,4,5,3,3,5,3,12,4,11,1,9,11,4,2,5,5,4,3,4,3,3,3,5,11,3,chandelier
4,3,4,3,4,3,5,10,3,3,2,15,3,10,3,3,8,4,4,2,2,3,4,6,12,4,13,1,3,10,2,3,1,3,2,3,3,4,3,3,2,11,3,chandelier
10,7,5,1,6,7,6,6,4,3,0,15,1,6,2,5,0,5,4,0,5,1,8,5,7,5,3,0,6,2,0,2,0,4,1,0,2,1,3,1,0,5,0,chandelier
5,5,5,2,5,3,6,8,5,4,2,15,3,7,3,4,5,3,6,3,2,1,6,7,7,5,14,0,4,8,3,3,3,3,3,2,4,3,3,3,2,8,3,chandelier
5,5,5,2,5,2,5,7,4,3,2,15,3,6,2,4,3,3,7,2,3,1,8,7,6,3,10,0,4,9,3,2,3,1,1,3,1,3,2,3,2,6,1,chandelier
4,4,3,3,4,3,4,12,2,3,4,15,3,11,4,2,7,2,3,2,3,3,6,5,14,4,11,2,3,11,4,4,3,2,2,2,3,4,3,3,3,11,3,chandelier
3,1,3,2,3,2,4,11,1,3,1,15,2,9,4,2,15,1,6,0,2,2,2,7,10,0,10,1,0,9,2,3,2,2,0,0,4,2,1,2,0,11,2,chandelier
4,4,5,3,2,3,5,7,3,4,2,13,4,10,3,4,2,3,4,2,3,2,5,5,12,0,14,1,4,10,3,3,2,3,0,2,3,2,3,3,0,13,4,chandelier
6,6,6,2,6,3,5,9,5,3,2,15,2,9,5,3,5,2,7,1,4,3,7,7,8,5,11,1,4,14,2,2,3,3,2,1,3,2,3,3,2,10,3,chandelier
6,6,7,3,7,4,5,4,7,6,4,15,4,5,7,3,5,3,9,2,5,4,12,8,7,3,12,0,3,9,3,3,10,4,1,1,8,2,5,4,3,7,4,cup
5,3,7,2,3,3,6,5,7,4,2,15,2,5,10,5,7,2,11,1,6,2,5,9,4,1,10,0,2,9,1,3,3,2,1,1,2,2,1,2,8,9,2,cup
6,8,5,2,6,2,7,7,3,5,2,15,2,10,1,6,7,3,5,2,1,2,7,10,7,4,12,0,5,9,3,3,1,3,2,1,2,2,2,2,1,15,3,cup
5,4,6,1,7,2,5,5,3,3,1,6,1,0,12,5,2,2,15,0,2,1,8,4,2,5,7,0,1,4,0,3,1,1,1,4,0,1,0,1,1,3,1,cup
5,4,5,2,4,2,4,5,3,3,2,8,2,4,1,2,10,2,4,0,2,1,5,5,7,4,15,1,1,10,2,2,3,3,1,1,3,3,2,2,2,11,2,cup
4,3,3,1,4,2,4,7,1,2,1,13,2,10,2,2,9,2,3,1,2,2,4,3,6,3,15,1,4,12,2,1,1,1,2,1,0,2,1,2,1,7,3,cup
7,7,7,1,8,2,4,2,5,0,1,15,1,3,2,2,3,1,6,1,2,1,4,2,3,7,15,0,8,4,0,2,3,2,2,1,1,2,0,1,1,3,1,cup
3,3,2,2,3,3,3,12,1,2,2,15,3,12,2,1,7,2,2,2,2,2,4,5,9,3,14,1,3,13,2,2,4,2,2,2,2,3,2,4,2,11,4,cup
5,3,6,2,5,3,4,8,5,3,1,15,3,3,4,4,7,3,9,1,2,1,2,3,11,3,10,0,2,7,2,3,2,2,1,2,2,2,3,3,1,11,1,cup
6,6,3,2,8,3,3,10,4,6,2,14,3,6,3,1,7,3,7,3,2,4,15,9,9,6,15,0,5,10,1,2,1,3,4,2,8,1,2,3,1,11,3,cup
5,5,6,2,5,2,3,12,5,2,2,15,3,10,4,2,6,1,8,2,2,2,3,2,9,3,12,1,5,10,2,5,3,2,1,1,3,3,2,3,1,9,3,cup
5,6,6,2,5,2,4,3,2,3,2,15,2,6,3,3,4,1,7,2,3,2,3,4,8,4,15,0,5,6,1,3,5,2,2,1,1,4,1,3,3,8,2,cup
5,6,4,1,4,2,5,1,0,0,2,15,1,3,1,0,4,2,2,1,1,1,5,1,2,1,15,0,4,6,1,2,1,2,0,0,2,0,0,1,0,4,0,cup
5,4,7,1,6,1,1,3,5,0,2,15,2,3,2,2,0,0,3,1,1,1,2,0,5,3,5,0,4,4,0,2,1,1,2,1,1,1,0,1,0,12,1,cup
6,3,9,2,5,3,5,7,2,4,1,15,2,4,6,4,8,3,8,1,4,0,1,10,6,1,15,0,2,9,1,2,5,1,0,6,2,4,2,2,1,11,1,cup
4,2,3,2,4,4,4,7,2,5,2,15,2,2,6,3,3,4,6,1,5,1,7,6,6,1,10,0,1,7,2,2,0,3,0,1,4,1,1,3,1,10,0,cup
6,6,6,2,7,3,5,5,3,2,1,10,2,3,3,3,4,3,6,0,3,2,2,5,6,0,12,0,1,10,3,2,5,4,0,1,1,3,2,3,1,8,1,cup
4,5,3,1,6,1,2,2,5,0,1,15,1,2,1,0,9,0,4,1,1,1,5,3,2,6,11,0,4,6,0,1,1,2,2,0,2,1,0,1,12,3,1,cup
4,4,5,1,4,2,5,6,2,1,1,15,2,7,3,3,6,1,7,1,3,1,1,2,4,3,11,0,2,7,2,3,4,1,1,1,0,3,0,2,0,4,2,cup
6,4,7,3,5,4,6,3,12,3,3,15,3,11,3,4,5,3,4,2,5,3,4,5,7,4,13,1,2,11,2,1,1,3,2,1,3,3,3,3,7,15,3,cup
5,6,6,2,5,3,4,3,5,1,2,15,3,3,2,3,8,2,6,2,3,2,4,6,4,6,13,0,5,7,2,3,2,2,3,1,1,3,0,3,3,5,2,cup
9,5,7,2,9,5,7,4,6,2,1,8,1,3,4,5,0,5,5,0,3,2,4,5,5,4,13,0,4,5,0,1,5,6,1,0,2,1,1,1,1,9,1,cup
4,4,3,1,4,2,5,3,2,2,1,15,2,6,1,4,2,1,3,1,1,1,3,6,5,2,15,0,3,6,2,0,1,2,0,1,2,1,2,2,1,6,2,cup
6,5,7,1,5,3,6,2,4,2,1,15,1,4,1,3,7,3,6,2,3,1,5,5,2,1,12,0,4,7,1,0,1,2,1,0,2,1,2,1,2,5,1,cup
6,5,6,2,6,1,3,1,0,0,1,15,2,3,1,1,5,0,6,0,1,2,6,5,0,1,9,0,0,4,0,1,2,2,1,0,1,1,0,1,3,1,1,cup
8,8,8,1,4,2,8,11,5,1,2,15,2,0,5,4,4,1,4,1,4,1,15,10,3,3,10,0,4,5,1,2,4,3,1,0,8,2,0,3,2,4,1,cup
6,6,7,2,6,4,6,8,5,4,2,14,2,8,4,5,8,4,7,4,3,2,4,4,9,4,15,1,4,7,1,3,2,8,5,1,2,2,3,3,2,10,3,cup
9,10,7,2,7,3,9,2,3,1,2,4,1,2,6,5,1,3,14,1,2,1,7,5,3,7,6,0,4,5,0,2,6,5,1,1,1,2,1,1,0,3,0,cup
4,3,3,2,4,2,4,8,1,2,1,15,2,10,1,4,6,2,3,1,2,1,3,5,6,2,10,1,2,13,2,3,1,1,2,2,1,2,2,3,2,14,2,cup
5,3,7,2,5,3,3,9,5,3,1,15,3,4,4,3,7,2,9,0,4,2,6,4,7,1,14,0,0,8,2,4,3,1,2,1,2,4,1,4,3,7,2,cup
5,6,4,1,5,1,3,4,2,0,0,15,1,2,1,3,15,1,4,0,3,1,5,0,0,5,11,1,4,10,3,1,2,0,1,1,0,3,0,2,1,0,1,cup
3,1,2,0,3,1,3,1,3,0,0,15,1,3,1,4,7,0,3,1,0,1,3,1,3,1,10,0,1,6,0,0,0,1,0,0,2,0,0,1,0,2,2,cup
5,5,4,2,4,2,4,7,5,2,2,12,2,5,3,5,3,2,5,1,2,2,6,4,6,2,13,0,3,8,2,1,1,2,0,1,2,1,2,2,1,9,3,cup
2,2,2,2,1,2,1,5,1,3,1,15,2,6,1,0,0,3,2,0,2,1,1,2,9,0,11,2,0,15,3,2,2,2,0,3,2,3,2,3,1,15,2,cup
6,7,5,2,4,2,8,8,3,2,2,15,2,3,5,4,5,2,7,0,2,2,8,8,4,2,13,0,3,6,1,2,3,3,0,0,2,2,2,2,1,6,1,cup
4,5,2,2,3,4,4,5,0,2,2,10,4,5,2,1,8,3,2,1,3,2,8,5,9,2,15,1,2,13,3,1,4,5,2,2,6,2,3,4,2,11,4,cup
4,4,5,1,7,1,1,2,0,0,2,11,2,6,3,0,9,0,8,0,2,1,3,1,1,3,15,0,2,7,0,1,1,2,0,0,3,1,0,2,0,1,3,cup
5,6,5,1,5,2,5,3,6,1,1,15,1,4,2,9,6,2,7,1,1,1,5,3,5,4,11,0,3,6,0,2,0,3,1,1,3,1,0,1,2,6,2,cup
4,4,4,2,4,3,3,8,3,2,2,11,3,4,5,2,9,2,8,2,3,1,4,2,5,2,15,1,3,13,2,2,3,3,2,3,2,3,2,4,2,15,3,cup
4,5,4,2,5,3,4,7,2,4,2,11,3,5,4,4,8,3,4,3,4,3,5,4,11,3,15,1,3,9,4,2,4,2,3,2,2,3,2,4,3,11,4,cup
5,4,4,1,3,1,5,1,2,2,1,15,1,2,0,4,2,1,2,2,0,1,6,6,6,1,10,0,4,5,1,0,1,2,0,1,1,1,1,1,0,9,1,cup
4,4,4,2,3,2,5,7,3,2,2,11,3,9,3,3,6,3,5,1,3,1,2,2,11,2,15,1,3,11,3,2,2,2,0,3,1,3,2,3,3,10,2,cup
6,8,3,2,3,2,6,2,3,3,2,6,2,2,8,4,14,2,4,1,3,2,9,8,3,0,8,0,5,12,2,4,2,2,0,1,3,3,2,2,3,5,2,cup
5,3,5,3,5,3,7,5,5,5,2,10,3,5,9,4,8,5,12,1,3,2,3,3,4,2,15,1,1,10,4,4,2,2,3,3,2,2,1,3,2,14,4,cup
3,3,4,2,3,3,4,6,2,9,1,13,3,6,3,3,0,3,3,3,3,2,3,11,6,2,15,2,4,12,4,3,3,3,3,3,2,4,3,4,1,7,3,cup
5,3,5,2,5,2,5,6,5,3,1,14,2,4,2,3,6,2,5,1,2,1,4,5,8,4,15,0,2,8,2,2,3,1,1,2,1,3,2,3,2,8,2,cup
5,3,6,2,6,2,5,5,5,3,1,15,2,4,4,2,10,3,8,0,3,1,2,6,5,2,12,0,0,7,2,3,6,1,1,2,1,3,2,3,4,6,1,cup
5,2,6,1,3,2,5,7,4,3,1,8,2,2,3,4,14,2,4,1,2,1,2,6,6,2,13,0,2,7,1,1,2,1,0,2,0,1,1,2,2,7,1,cup
4,4,3,1,4,1,3,2,2,0,2,15,1,4,0,0,5,1,4,1,1,1,1,3,3,2,15,0,5,6,1,0,0,1,0,0,0,0,1,1,3,6,1,cup
5,2,7,2,5,6,4,7,2,7,1,14,3,6,4,4,13,15,10,1,5,1,1,15,2,2,15,1,3,9,3,5,5,5,2,9,1,4,4,4,8,4,3,cup
5,5,5,1,6,1,5,4,6,1,1,11,2,3,1,3,7,1,6,1,1,2,5,7,5,4,15,0,4,7,2,1,2,1,1,1,0,2,1,2,1,5,2,cup
4,4,5,2,5,2,2,6,5,2,2,14,3,8,7,1,10,1,12,1,2,1,4,3,4,3,15,0,3,9,1,4,2,2,1,0,2,2,1,2,1,3,3,cup
5,5,4,2,4,3,6,5,2,1,2,15,2,3,3,3,6,2,5,1,4,1,6,3,8,1,11,0,2,10,1,2,3,3,1,1,3,2,0,2,4,8,1,cup
6,6,7,2,5,3,5,6,8,0,1,15,2,6,2,1,4,3,9,1,3,1,5,0,0,1,6,0,0,8,1,3,3,2,0,3,2,2,0,2,3,0,1,cup
3,3,2,1,3,1,3,5,1,1,1,15,1,5,1,1,7,1,3,0,1,1,1,4,5,3,12,0,3,8,1,0,0,1,1,1,1,1,1,1,2,10,1,cup
3,2,3,2,5,2,3,6,2,4,1,14,3,10,6,3,0,2,6,0,3,2,1,4,8,2,15,1,0,9,2,4,2,1,2,2,2,3,5,3,2,9,3,cup
7,7,8,2,7,2,7,2,4,1,1,15,1,5,5,0,6,2,11,1,3,1,10,7,5,3,8,0,1,6,2,3,5,2,1,0,1,2,1,1,0,5,1,cup
4,8,3,2,4,3,3,10,1,2,3,15,3,9,2,0,0,3,3,0,2,2,1,3,11,4,15,1,0,13,3,2,3,5,2,3,5,3,2,3,2,10,3,ferry
2,1,3,1,0,1,3,7,2,2,0,0,2,0,2,2,2,1,5,0,1,0,0,4,9,0,15,0,0,7,1,1,1,0,0,1,1,1,3,1,0,7,1,ferry
3,2,4,1,2,1,4,9,4,3,1,12,2,12,3,4,3,1,1,0,1,1,1,2,13,1,15,0,0,6,1,1,2,1,0,1,2,1,2,1,1,10,2,ferry
3,3,2,2,3,2,2,10,2,3,2,15,3,10,1,2,4,1,1,3,2,2,3,3,15,3,11,1,3,10,3,0,2,3,3,1,2,3,1,4,1,15,3,ferry
3,3,3,1,3,1,3,9,2,1,1,13,2,7,1,2,9,1,2,3,1,1,3,3,8,2,13,0,3,9,1,1,1,2,0,1,2,1,1,1,0,7,2,ferry
3,3,3,1,4,2,3,9,1,3,2,15,2,4,2,2,7,2,3,0,2,1,4,4,8,2,10,1,1,10,3,0,2,2,3,2,3,3,1,2,1,11,2,ferry
