@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 30'

@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns24' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns25' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns359' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns14' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns160' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns18' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns358' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns411' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns362' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
0,0,1,0,0,0,0,0,1,15,0,1,0,9,0,0,1,0,11,3,1,0,0,0,12,0,0,0,0,8,cougar_body
1,2,1,1,1,0,2,0,1,13,0,1,1,8,0,1,1,1,8,9,1,0,2,0,11,1,1,1,0,7,cougar_body
1,1,1,0,0,1,0,2,0,11,0,0,1,15,0,0,1,1,13,4,1,1,1,0,12,0,0,0,0,0,cougar_body
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1,11,1,0,0,1,0,0,1,0,1,0,1,cougar_body
8,0,0,0,0,0,0,0,0,15,0,0,3,7,0,0,0,0,15,1,0,0,0,0,2,0,0,0,0,3,cougar_body
0,0,1,1,0,0,1,0,1,15,1,0,0,0,1,1,1,0,11,8,1,0,1,0,0,1,1,1,0,8,cougar_body
0,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,6,cougar_body
1,0,1,1,1,1,1,0,2,15,1,1,0,4,2,2,1,0,11,10,1,0,2,1,4,1,1,1,0,10,cougar_body
0,0,1,0,0,1,0,0,0,15,0,0,0,0,0,1,0,0,7,10,0,0,2,0,0,0,0,0,0,9,cougar_body
2,2,2,2,1,1,3,1,2,8,1,1,2,10,2,2,1,2,2,13,1,2,2,1,12,2,1,2,2,6,cougar_body
0,0,0,0,0,0,0,0,0,15,0,0,0,11,0,0,0,0,12,1,0,0,0,0,15,0,0,0,0,0,cougar_body
1,1,3,2,1,1,3,1,2,6,1,1,2,8,2,3,1,2,8,13,1,2,3,1,15,1,2,3,1,7,cougar_body
0,0,0,1,1,0,2,0,0,11,1,0,2,15,1,3,1,1,12,5,1,0,0,0,13,1,1,2,0,9,cougar_body
1,1,0,0,0,0,1,1,0,12,0,0,1,13,0,1,0,0,10,5,0,0,0,0,5,0,0,0,0,15,cougar_body
1,2,3,2,1,1,1,1,1,12,1,1,1,0,2,1,1,3,4,15,1,1,3,1,0,2,2,3,1,6,cougar_body
1,0,1,1,1,1,1,1,1,14,1,1,1,0,1,1,1,1,11,8,1,1,1,1,0,1,1,1,1,11,cougar_body
0,0,1,1,0,1,0,1,0,13,0,1,1,12,0,0,1,1,8,4,1,1,0,0,9,1,1,0,0,7,cougar_body
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,9,2,0,0,0,0,6,0,0,0,0,6,cougar_body
1,1,1,1,1,1,1,1,1,15,1,1,1,8,1,1,1,1,13,7,1,1,1,1,15,1,1,1,1,10,cougar_body
0,0,2,2,1,1,0,0,1,13,1,1,1,12,0,0,1,2,11,3,1,1,1,0,15,1,1,1,0,10,cougar_body
1,1,3,3,1,1,3,1,2,3,1,1,1,15,2,3,1,3,4,13,1,2,2,1,13,2,1,3,0,5,cougar_body
1,0,2,2,1,1,1,0,3,15,1,1,1,10,2,3,1,1,12,9,1,1,2,1,14,2,2,2,1,7,cougar_body
2,2,2,2,1,1,3,1,3,2,1,1,1,10,3,3,2,1,6,11,2,1,3,2,10,1,1,3,1,6,cougar_body
3,3,3,4,1,1,3,2,3,3,1,1,2,15,5,4,1,3,3,15,1,2,3,2,14,2,2,4,1,2,cougar_body
1,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,4,cougar_body
2,1,4,4,1,1,5,1,4,3,1,1,2,15,4,5,1,4,3,14,1,2,4,1,12,2,2,4,2,2,cougar_body
1,2,1,0,0,1,0,1,1,5,0,0,1,0,0,0,1,0,9,0,0,0,1,1,0,0,0,0,0,10,cougar_body
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,10,1,0,0,0,0,3,0,0,0,0,4,cougar_body
2,2,2,2,1,1,1,1,1,10,1,1,2,12,1,2,1,2,8,10,1,0,2,0,15,1,1,2,0,9,cougar_body
1,0,1,0,0,0,1,0,1,13,1,0,0,4,1,1,1,0,15,6,1,2,1,0,3,0,0,1,0,5,cougar_body
2,1,3,2,1,1,3,2,3,15,1,1,2,15,3,3,1,1,6,14,1,1,3,1,13,2,2,2,1,10,cougar_body
2,0,1,1,0,0,1,0,2,15,0,0,1,9,1,0,0,0,14,4,0,0,1,0,15,1,0,0,0,2,cougar_body
0,0,0,0,0,0,0,0,1,15,0,0,0,1,1,0,0,0,10,2,0,0,0,1,1,0,0,0,0,3,cougar_body
2,2,3,2,1,1,2,2,2,15,1,1,1,0,2,1,1,2,10,7,1,1,2,1,0,2,2,2,1,5,cougar_body
1,1,1,1,0,0,2,0,1,15,0,0,0,9,0,1,0,2,8,5,0,1,2,0,15,1,1,1,1,5,cougar_body
2,1,2,2,1,1,2,1,2,15,1,1,2,6,2,2,1,2,7,7,1,1,3,1,11,1,2,2,2,7,cougar_body
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,2,cougar_body
0,1,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,4,cougar_body
2,1,2,2,1,1,1,1,1,9,1,1,1,6,1,1,1,2,9,9,1,1,2,1,15,1,1,2,1,7,cougar_body
1,1,0,0,0,0,0,1,0,15,0,0,0,2,0,0,0,0,7,7,0,0,0,0,3,0,0,0,0,5,cougar_body
0,0,4,3,1,1,4,2,3,11,1,1,1,11,3,2,1,4,1,11,1,2,0,1,15,2,2,1,1,9,cellphone
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,2,cellphone
1,0,4,4,2,2,3,1,3,15,2,2,1,0,4,4,1,3,8,10,2,0,4,2,0,2,2,3,2,9,cellphone
0,0,3,3,1,1,3,1,4,8,2,1,1,10,4,4,1,3,3,11,1,2,2,1,15,2,2,1,1,6,cellphone
0,0,2,2,0,0,2,0,3,15,1,0,0,4,3,2,0,1,7,7,1,1,2,1,7,1,1,1,0,2,cellphone
0,0,2,1,0,0,3,1,2,0,0,0,0,8,2,2,0,2,9,8,0,0,1,1,9,1,1,0,1,1,cellphone
1,1,3,3,1,2,4,1,4,15,1,1,1,2,4,3,2,2,13,10,2,2,3,1,5,2,2,3,1,9,cellphone
0,0,3,3,1,1,2,1,2,15,1,0,0,3,4,4,1,2,0,3,0,0,0,1,7,2,2,0,2,10,cellphone
0,0,3,3,1,1,1,0,1,12,1,2,1,4,2,4,1,3,6,4,2,2,2,1,7,1,2,1,1,6,cellphone
0,1,4,3,1,1,5,1,5,8,1,2,1,10,3,3,2,4,7,11,2,1,3,1,12,2,2,2,2,8,cellphone
1,1,3,3,1,1,2,0,2,14,1,1,1,3,3,2,1,2,8,4,1,0,2,1,6,2,2,2,0,5,cellphone
1,1,3,3,1,2,3,1,3,15,1,1,1,0,3,3,0,2,4,9,1,0,2,2,0,2,2,1,2,9,cellphone
0,1,3,2,1,1,3,1,2,5,1,0,0,8,1,2,1,3,8,5,1,1,3,1,6,1,2,2,2,8,cellphone
0,1,3,2,1,1,2,0,2,12,1,1,0,0,2,2,1,1,11,8,1,0,2,1,0,1,1,2,1,8,cellphone
0,1,3,2,1,1,4,2,3,15,1,1,1,12,2,2,1,3,2,11,1,1,1,1,15,1,1,0,0,7,cellphone
1,2,2,3,1,1,4,1,1,6,0,1,1,9,0,0,0,3,6,11,1,1,2,0,15,1,1,2,0,10,cellphone
0,0,1,1,0,0,1,0,1,12,0,0,0,9,1,1,0,1,7,6,0,0,0,0,15,0,1,0,1,7,cellphone
0,0,2,2,1,1,2,1,2,0,1,1,0,0,2,1,1,2,11,8,1,0,2,1,0,1,1,2,1,5,cellphone
0,0,4,3,1,2,3,1,3,0,1,1,1,9,3,3,1,1,7,11,1,1,3,1,2,2,3,3,1,7,cellphone
0,0,2,2,0,1,4,1,2,15,0,0,0,8,2,3,1,2,14,11,1,1,2,1,4,1,2,3,1,3,cellphone
2,2,1,1,0,0,1,0,1,15,0,0,0,0,2,2,0,1,12,5,1,0,1,0,0,1,1,0,0,5,cellphone
0,0,1,1,0,0,1,1,2,15,0,0,0,6,0,1,0,0,5,3,0,0,1,0,3,1,1,1,0,5,cellphone
0,0,2,2,1,1,3,0,3,1,0,0,0,6,1,1,1,3,5,9,0,1,0,1,15,1,2,0,1,9,cellphone
1,1,2,1,0,0,1,0,1,15,0,1,0,14,1,1,1,1,8,4,1,0,3,0,15,1,1,2,0,2,cellphone
0,1,2,2,0,0,2,1,2,1,0,0,0,0,2,2,0,3,2,6,0,0,2,0,15,1,1,2,0,2,cellphone
2,3,4,3,1,1,5,2,4,13,2,2,2,14,4,4,2,3,9,11,2,2,4,2,15,2,2,3,2,9,cellphone
1,1,4,4,2,1,2,2,3,13,2,1,1,0,4,3,2,3,9,12,2,1,3,1,0,2,2,4,1,7,cellphone
1,1,2,2,1,1,4,2,2,8,0,0,1,15,2,3,1,2,6,9,1,2,0,1,6,1,1,1,1,11,cellphone
1,2,3,3,1,1,4,1,4,11,1,1,1,15,3,6,1,3,6,9,2,0,2,1,7,1,2,1,2,5,cellphone
0,2,4,4,1,1,5,1,4,1,1,1,1,12,4,6,1,2,7,12,1,0,2,1,10,2,2,2,0,7,cellphone
0,0,1,1,0,0,2,1,0,15,0,0,0,12,1,1,0,2,9,8,0,1,0,0,6,0,1,0,0,6,cellphone
0,0,3,3,1,1,1,1,1,4,1,1,1,15,1,2,1,2,10,2,1,0,2,0,15,2,2,2,1,8,cellphone
1,1,3,3,1,1,3,1,3,2,1,1,1,15,3,3,1,4,3,11,1,0,2,1,14,2,2,2,1,6,cellphone
1,0,4,3,2,1,3,2,3,8,1,2,1,10,2,2,1,3,4,13,1,0,4,1,13,1,2,4,3,5,cellphone
1,2,4,3,2,2,3,1,3,12,1,2,1,5,3,3,1,3,7,9,1,1,4,1,5,2,2,4,1,6,cellphone
1,1,2,3,1,1,2,0,2,9,1,1,1,12,2,0,2,3,11,4,1,0,2,0,15,1,1,2,0,5,cellphone
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,9,1,0,0,0,0,1,0,0,0,0,2,cellphone
1,3,4,4,1,2,4,1,3,15,1,1,1,6,3,3,2,4,9,11,1,1,2,1,15,2,2,2,1,8,cellphone
1,1,3,3,1,1,3,2,3,0,1,1,1,0,3,4,1,3,13,12,1,0,3,1,0,2,2,2,2,8,cellphone
0,2,1,0,0,0,2,1,1,15,0,0,0,1,1,2,0,1,9,8,0,1,0,0,0,0,0,0,1,0,cellphone
0,1,3,2,1,1,5,0,4,0,0,1,1,0,3,3,0,1,2,13,0,0,0,1,0,1,2,1,1,2,cellphone
0,0,1,1,1,0,2,1,2,15,1,0,0,15,2,1,1,1,8,10,0,1,1,0,0,1,1,0,0,9,cellphone
0,0,1,2,1,0,1,0,1,15,1,0,0,2,1,1,0,2,15,4,1,2,2,0,5,1,1,3,1,5,cellphone
1,1,2,2,1,1,4,1,3,15,1,1,0,11,2,3,1,1,7,13,1,0,1,1,13,2,1,2,2,5,cellphone
0,0,2,2,1,0,1,0,1,5,0,0,0,11,1,1,0,3,7,3,0,0,1,0,14,1,1,1,0,6,cellphone
0,0,4,2,1,1,5,2,4,0,1,1,1,8,2,2,0,2,4,13,1,1,2,2,15,1,2,1,1,5,cellphone
0,1,1,1,0,1,2,1,3,15,0,1,0,1,2,1,0,1,6,7,0,0,1,2,1,1,1,2,1,2,cellphone
0,0,1,1,0,0,1,0,2,15,0,0,0,4,1,1,1,0,6,4,0,0,2,1,7,0,0,0,1,5,cellphone
1,1,4,3,1,1,4,2,4,15,1,1,1,10,4,4,1,3,12,10,2,1,4,1,11,2,2,3,1,5,cellphone
1,6,1,1,0,0,0,2,1,15,0,0,1,11,1,1,1,2,11,10,1,0,1,1,12,0,1,1,1,6,cellphone
0,0,1,1,0,0,1,0,1,15,0,0,0,2,1,2,0,0,9,6,0,0,0,0,2,0,0,0,1,6,cellphone
0,0,2,1,0,1,1,0,2,15,0,0,0,15,3,2,0,0,5,4,0,0,1,3,12,0,0,0,3,7,cellphone
1,2,3,3,2,2,2,2,2,9,2,1,1,10,2,3,1,4,15,6,1,2,3,1,14,1,2,3,2,10,cellphone
1,0,2,2,1,1,2,0,2,15,1,1,0,4,2,1,1,1,11,7,1,0,2,1,6,1,1,2,1,6,cellphone
0,0,2,1,0,0,3,1,1,15,0,0,0,2,1,2,0,2,8,7,0,1,1,0,1,1,1,1,2,6,cellphone
1,0,3,2,1,1,3,2,2,5,1,1,1,15,2,4,1,3,4,14,1,2,2,1,15,2,1,1,1,7,cellphone
0,0,1,1,1,0,2,1,3,6,0,0,0,0,3,2,0,1,7,4,0,0,0,1,0,0,1,0,1,4,cellphone
0,1,1,0,0,0,2,1,1,15,0,0,0,5,0,1,0,0,9,13,0,0,1,0,10,0,0,0,0,6,cellphone
0,1,3,3,1,1,3,2,3,8,1,1,1,6,4,3,1,2,1,10,1,2,1,1,15,1,2,0,1,7,cellphone
0,0,0,0,0,0,1,1,0,15,0,0,1,2,0,0,0,0,15,3,0,1,0,0,2,0,0,0,0,6,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,11,0,0,0,0,0,6,0,0,0,0,4,dalmatian
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,8,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,10,4,0,0,0,0,3,0,0,0,0,5,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,1,dalmatian
0,0,1,1,0,0,1,0,2,15,1,1,1,6,1,0,1,0,12,7,1,0,1,1,8,1,1,1,0,5,dalmatian
2,1,3,2,1,1,3,3,2,2,1,1,2,12,1,1,2,3,10,7,2,1,3,1,4,1,1,2,1,7,dalmatian
0,0,1,1,0,0,0,0,1,15,1,0,0,2,1,0,1,0,11,4,1,0,1,1,3,1,1,1,0,3,dalmatian
1,0,0,0,0,0,0,0,0,15,0,0,1,3,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,4,dalmatian
0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,2,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,14,1,0,0,0,0,3,0,0,0,0,4,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,3,1,1,0,0,11,4,0,0,0,0,4,0,0,0,0,1,dalmatian
1,2,2,2,1,1,1,1,2,7,1,1,2,12,1,1,2,2,15,10,2,2,2,1,11,2,2,1,1,8,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,1,4,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,9,dalmatian
2,2,2,2,1,1,2,1,3,10,1,1,2,13,2,1,2,2,3,11,2,2,2,1,13,1,1,2,0,7,dalmatian
1,1,2,2,2,2,2,1,2,4,1,1,1,14,3,2,2,1,12,12,2,1,2,2,14,1,1,2,1,8,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,10,1,0,1,1,0,3,0,0,1,0,5,dalmatian
2,1,0,0,0,0,0,0,0,15,0,0,1,3,0,0,0,0,10,2,0,0,0,0,5,0,0,0,0,3,dalmatian
0,0,1,0,0,0,2,1,1,15,0,0,0,8,1,1,1,1,13,9,1,0,0,1,11,0,0,1,0,5,dalmatian
3,1,1,1,1,0,2,1,1,0,1,1,1,4,1,1,1,0,15,10,1,8,0,1,6,0,0,0,1,7,dalmatian
0,1,0,0,0,0,0,0,0,15,0,0,0,4,0,1,0,0,12,3,0,0,0,0,8,0,0,1,0,7,dalmatian
1,1,1,1,0,0,0,0,0,7,0,0,1,11,0,0,1,2,9,2,0,1,3,0,14,1,1,2,0,3,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,dalmatian
1,1,1,1,1,1,1,1,2,15,1,1,1,9,1,2,1,0,5,5,1,1,1,1,14,1,1,1,1,7,dalmatian
1,1,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,7,1,0,0,0,0,6,0,0,0,0,2,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,0,0,0,10,1,0,0,0,0,4,0,0,0,0,3,dalmatian
1,0,2,1,1,1,2,3,2,14,1,1,1,13,1,1,1,1,12,10,1,1,2,1,13,1,2,2,1,6,dalmatian
1,0,0,0,0,0,0,1,1,15,0,0,0,1,0,0,0,0,12,3,0,0,1,1,3,0,0,0,0,4,dalmatian
1,1,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,2,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,6,1,0,0,0,0,3,0,0,0,0,3,dalmatian
2,2,3,3,1,1,2,1,2,5,1,1,2,12,1,1,1,4,4,13,1,3,3,1,12,1,1,3,1,3,dalmatian
2,0,1,1,0,0,0,0,0,15,1,1,1,7,0,0,1,0,10,3,1,0,2,0,11,1,1,2,0,6,dalmatian
1,2,0,0,0,0,1,1,0,15,0,0,0,3,0,0,0,0,9,5,0,1,0,0,8,0,0,0,0,8,dalmatian
0,1,0,0,0,0,0,1,0,15,0,0,0,5,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,4,dalmatian
0,0,1,0,0,0,0,0,0,15,0,0,1,10,0,0,0,1,10,4,0,1,1,0,13,1,1,1,0,5,dalmatian
0,0,1,0,0,0,1,1,1,15,0,0,0,6,1,1,0,0,11,4,1,0,0,0,10,0,0,0,1,7,dalmatian
0,0,0,0,0,0,0,0,0,13,0,0,0,3,0,1,0,0,15,3,0,0,0,0,5,0,0,0,0,6,dalmatian
0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,8,dalmatian
2,0,1,0,0,0,0,0,0,0,0,0,1,15,0,0,1,0,10,2,0,0,1,0,2,0,1,0,0,4,dalmatian
2,0,1,1,1,1,1,0,1,15,1,1,1,5,1,0,1,1,15,6,1,2,1,0,5,0,1,0,0,9,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,2,dalmatian
1,1,2,1,1,1,0,1,1,15,1,1,3,10,1,1,1,2,11,7,1,1,2,1,15,1,1,1,2,6,dalmatian
2,1,1,0,0,0,3,0,1,15,0,0,2,3,0,2,0,0,10,8,0,1,1,0,3,0,0,1,1,5,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,9,1,0,0,0,0,6,0,0,0,0,7,dalmatian
0,1,1,0,0,0,1,0,0,15,0,0,0,5,0,2,0,0,13,8,0,0,1,0,5,0,1,1,0,3,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,1,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,14,2,0,0,0,0,6,0,0,0,0,5,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,dalmatian
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,4,dalmatian
0,0,1,2,1,1,0,1,1,0,1,1,1,14,1,0,1,0,12,8,1,0,1,1,15,1,1,1,1,9,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,6,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,dalmatian
0,0,0,0,0,0,0,1,1,15,0,0,1,8,1,0,0,0,9,3,0,0,0,0,9,0,0,0,0,5,dalmatian
0,1,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,15,0,0,0,0,0,4,0,0,0,0,8,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,0,11,4,0,0,0,0,9,0,0,0,0,7,dalmatian
1,1,0,0,0,0,0,0,1,15,0,0,0,2,0,0,0,0,15,4,1,0,1,0,2,0,0,0,0,9,dalmatian
1,2,3,2,1,1,2,2,3,14,1,1,1,9,2,2,1,1,14,2,1,1,3,1,15,2,2,2,0,7,dalmatian
1,0,0,0,0,0,0,1,0,15,0,0,1,5,0,0,1,0,15,4,1,1,0,0,7,0,0,0,0,8,dalmatian
1,1,0,0,0,0,0,0,0,15,1,1,1,5,0,0,1,0,15,4,1,1,1,0,8,0,0,1,0,6,dalmatian
0,1,0,0,0,0,1,0,1,13,0,0,1,15,0,0,0,0,13,4,0,1,0,0,9,0,0,0,0,8,dalmatian
0,0,1,0,0,0,0,1,1,13,0,0,1,8,1,0,0,0,10,2,0,0,0,0,14,0,0,0,0,3,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,1,dalmatian
0,0,0,0,0,0,2,1,1,15,0,0,0,1,1,1,0,0,7,7,0,0,0,0,2,0,0,0,0,3,dalmatian
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,3,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,5,dalmatian
0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,0,10,1,0,0,0,0,15,0,0,0,0,5,dalmatian
1,0,1,1,1,1,0,1,1,7,1,1,1,7,1,0,1,1,9,4,1,0,1,0,15,2,1,2,0,3,anchor
1,1,1,1,1,1,1,2,2,12,1,1,1,8,0,0,1,1,10,10,1,2,1,0,10,1,1,1,1,8,anchor
0,1,0,0,0,0,1,0,0,15,0,0,0,4,0,0,0,0,10,3,0,0,0,0,6,0,0,0,0,4,anchor
2,1,4,4,1,1,5,2,4,13,1,1,2,10,4,3,1,3,3,14,1,2,4,1,8,2,2,5,1,5,anchor
1,1,2,1,0,0,1,1,1,1,0,0,1,15,1,2,0,2,3,5,0,1,2,1,8,1,1,1,2,3,anchor
3,3,3,3,1,1,2,1,2,12,1,1,2,12,2,2,2,4,7,10,2,2,3,2,15,1,1,2,1,2,anchor
5,3,1,1,0,0,1,1,0,15,0,0,9,15,2,1,0,0,15,6,0,0,1,0,3,1,1,1,1,3,anchor
0,0,3,3,1,1,2,0,2,6,1,1,0,15,2,2,2,3,6,10,2,0,2,0,13,3,2,2,0,8,anchor
1,1,3,3,1,2,3,1,3,4,1,2,2,10,3,3,1,3,4,12,1,2,3,2,15,2,1,3,2,4,anchor
0,0,0,0,1,1,1,1,0,12,1,1,1,10,1,1,1,0,13,8,1,2,0,1,6,0,0,0,1,7,anchor
2,1,2,2,1,1,2,2,2,3,1,1,2,12,1,2,1,2,5,9,1,2,2,1,12,1,1,2,1,5,anchor
1,4,2,1,0,0,2,0,3,0,1,1,2,0,1,1,1,0,10,10,1,1,3,0,0,1,1,1,0,2,anchor
1,1,1,2,1,1,1,1,2,10,1,1,1,0,2,2,2,2,9,9,2,0,1,1,0,1,1,1,1,9,anchor
1,2,3,3,1,1,4,2,3,15,1,1,2,4,3,4,1,3,7,13,1,0,3,1,7,2,1,3,2,3,anchor
0,0,1,0,0,0,2,1,1,15,0,0,0,5,1,0,0,0,8,15,0,0,0,1,10,0,1,0,1,4,anchor
0,1,1,1,1,1,1,2,1,15,1,1,0,11,2,2,1,1,8,10,1,0,1,1,13,2,2,1,2,9,anchor
2,1,1,2,1,1,1,1,1,15,1,1,2,10,2,3,0,2,9,9,1,2,2,1,2,2,1,2,1,1,anchor
1,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,10,3,0,0,0,0,10,0,0,0,0,5,anchor
0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,anchor
1,0,0,0,0,0,0,3,0,15,0,0,3,7,0,0,0,1,7,4,0,1,2,0,5,1,1,0,0,1,anchor
1,2,1,1,0,0,0,2,0,6,0,1,2,6,0,0,1,1,9,3,0,1,1,0,12,1,1,1,0,3,anchor
1,1,2,1,1,1,2,0,2,7,1,1,1,12,2,1,2,1,6,9,2,2,1,1,13,1,1,1,0,7,anchor
1,0,2,2,1,1,1,1,3,9,1,1,2,15,3,2,1,2,3,12,1,2,2,2,13,2,1,3,2,5,anchor
1,1,3,3,1,1,4,2,3,4,1,1,1,14,3,3,1,3,3,12,1,1,3,2,15,1,2,3,2,2,anchor
0,0,2,1,1,1,1,0,1,5,0,0,0,9,1,1,0,2,8,3,0,0,3,1,11,2,2,2,0,3,anchor
1,1,1,1,0,0,0,0,1,12,1,0,0,8,1,0,1,0,15,6,1,0,2,1,11,1,1,1,2,4,anchor
4,15,0,0,0,0,1,9,0,15,0,0,4,0,0,0,0,0,10,1,0,5,0,0,0,0,0,0,1,1,anchor
2,2,3,2,1,1,2,3,3,1,1,1,2,13,3,2,1,2,1,15,1,2,3,1,8,1,1,3,1,3,anchor
2,1,3,3,1,1,1,3,2,6,2,1,2,15,3,2,1,2,7,12,1,1,2,1,15,2,1,3,1,5,anchor
