@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.BinaryPatternsPyramidFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 30'

@attribute 'Spatial Pyramid of Local Binary Patterns3' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns31' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns399' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns427' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns396' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns139' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns540' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns111' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns549' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns15' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns405' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns153' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns103' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns476' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns513' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns543' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns12' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns0' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns26' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns147' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns39' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns175' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns471' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns21' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns468' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns541' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns75' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns123' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns9' numeric
@attribute 'Spatial Pyramid of Local Binary Patterns363' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
1,0,0,0,3,0,6,1,0,0,0,0,0,15,0,0,0,6,0,0,1,0,1,0,10,8,1,0,0,0,cougar_body
1,1,2,1,9,0,11,1,2,0,0,1,1,13,0,1,1,9,1,2,1,1,2,1,11,15,1,0,1,1,cougar_body
1,0,0,0,4,0,13,0,1,1,2,1,1,11,1,2,0,7,0,1,0,0,0,0,10,15,0,0,1,0,cougar_body
0,0,0,0,1,0,1,0,0,0,0,0,1,15,0,0,0,3,0,1,0,1,1,1,3,2,1,0,0,0,cougar_body
0,0,0,0,1,0,0,0,0,0,0,8,0,15,0,0,0,2,0,0,0,0,0,0,1,1,0,0,3,0,cougar_body
1,1,1,1,8,1,2,1,0,0,0,0,0,15,0,0,0,7,1,1,1,1,1,1,2,5,0,0,0,0,cougar_body
0,0,1,0,4,0,3,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,6,6,0,0,0,0,cougar_body
1,1,1,2,10,2,5,2,0,1,0,1,0,15,0,1,1,9,1,2,1,1,0,1,2,5,1,1,0,2,cougar_body
1,0,0,1,10,0,3,0,0,1,0,0,0,15,0,2,0,6,0,2,1,0,0,0,3,5,0,0,0,1,cougar_body
2,2,3,2,13,2,15,2,2,1,1,2,2,8,2,3,1,13,1,2,2,2,2,2,10,15,2,1,2,3,cougar_body
0,0,0,0,1,0,2,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,4,6,0,0,0,0,cougar_body
3,2,3,3,13,2,12,2,1,1,1,1,2,6,2,4,1,12,2,3,3,3,4,1,14,15,3,1,2,3,cougar_body
0,1,2,3,5,1,2,0,0,0,0,0,1,11,0,0,1,6,1,0,1,2,0,1,3,6,0,0,2,1,cougar_body
0,0,1,1,5,0,5,0,1,0,1,1,0,12,0,0,0,3,0,0,0,0,1,0,7,8,1,0,1,0,cougar_body
3,2,1,1,15,2,13,1,2,1,1,1,3,12,1,3,1,13,2,3,1,3,4,2,11,15,3,1,1,0,cougar_body
1,1,1,1,8,1,8,1,0,1,1,1,1,14,1,2,1,9,1,1,2,1,2,1,12,11,1,1,1,2,cougar_body
1,1,0,0,4,0,0,0,0,1,1,0,1,13,1,0,0,7,1,0,2,0,0,1,7,15,1,0,1,0,cougar_body
0,0,0,0,2,0,2,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,0,cougar_body
1,1,1,1,7,1,9,1,1,1,1,1,1,15,1,1,1,9,1,1,0,1,0,1,8,14,2,1,1,0,cougar_body
2,2,0,0,3,0,10,1,0,1,0,0,2,13,1,2,1,9,1,1,2,1,1,1,8,15,2,0,1,2,cougar_body
3,3,3,3,13,2,11,2,1,1,1,1,3,3,2,3,1,13,1,2,3,3,3,2,15,15,3,1,1,3,cougar_body
2,2,1,3,9,2,6,3,0,1,0,1,1,15,1,1,1,12,2,2,2,2,1,2,10,6,2,1,1,2,cougar_body
2,2,3,3,11,3,13,3,2,1,1,2,1,2,1,3,1,12,1,3,2,3,1,1,8,15,1,2,1,2,cougar_body
3,4,3,4,15,5,15,3,3,1,2,3,3,3,2,3,1,15,2,3,3,4,3,2,13,13,3,2,2,4,cougar_body
0,0,0,0,4,0,3,0,0,0,0,1,0,15,0,0,0,3,0,0,0,0,1,0,5,4,0,0,0,0,cougar_body
4,4,5,5,14,4,14,4,1,1,1,2,4,3,2,4,1,15,2,4,4,4,3,2,15,15,4,1,2,4,cougar_body
1,0,0,0,0,0,7,1,2,1,1,1,0,5,0,0,0,7,0,1,1,0,0,0,5,11,1,1,1,1,cougar_body
0,0,0,0,1,0,3,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,4,5,0,0,0,0,cougar_body
2,2,1,2,10,1,14,1,2,1,1,2,2,10,0,2,1,11,1,2,2,2,2,1,10,15,2,0,2,2,cougar_body
1,0,1,1,6,1,6,1,0,0,0,1,0,13,2,0,0,6,0,1,0,1,0,0,6,10,0,0,0,0,cougar_body
3,2,3,3,14,3,14,3,1,1,2,2,1,15,1,3,1,13,2,3,3,2,0,2,5,14,1,1,2,3,cougar_body
1,1,1,0,4,1,6,2,0,0,0,2,0,15,0,1,0,5,0,1,0,0,1,1,3,9,0,0,1,0,cougar_body
0,0,0,0,2,1,4,1,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,3,5,0,1,0,0,cougar_body
3,2,2,1,7,2,10,2,2,1,2,2,2,15,1,3,1,11,2,2,3,2,3,2,9,13,2,1,1,2,cougar_body
1,1,2,1,5,0,11,1,1,0,0,1,2,15,1,2,0,5,1,2,1,1,0,1,4,15,2,0,0,1,cougar_body
2,2,2,2,7,2,11,2,1,1,1,2,2,15,1,2,1,11,2,3,2,2,0,1,5,15,2,1,2,3,cougar_body
0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,cougar_body
0,0,0,0,4,0,4,0,1,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,cougar_body
2,2,1,1,9,1,9,1,1,1,1,2,2,9,1,1,1,11,1,2,2,2,2,1,12,13,2,1,1,2,cougar_body
0,0,0,0,7,0,4,0,1,0,1,1,0,15,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,cougar_body
4,3,4,2,11,3,3,3,0,1,2,0,4,11,2,1,1,9,2,0,6,1,3,2,8,4,4,1,1,6,cellphone
0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,cellphone
4,4,3,4,10,4,13,3,0,2,1,1,3,15,0,5,2,12,2,4,4,3,2,2,11,14,3,2,1,4,cellphone
3,3,3,4,11,4,15,4,0,1,1,0,3,8,2,4,1,10,2,2,4,1,3,2,9,15,3,1,1,4,cellphone
2,2,2,2,7,3,4,3,0,0,0,0,1,15,1,2,0,4,1,2,2,1,0,1,0,8,1,1,0,1,cellphone
2,1,3,2,8,2,1,2,0,0,1,0,2,0,0,0,0,5,1,1,3,0,15,1,15,3,2,1,0,0,cellphone
3,3,4,3,10,4,11,4,1,2,1,1,2,15,2,3,1,11,2,3,3,3,1,2,3,15,2,1,1,3,cellphone
3,3,2,4,3,4,0,2,0,1,1,0,2,15,0,0,1,8,2,0,3,0,0,2,0,0,4,1,0,2,cellphone
3,3,1,4,4,2,11,1,0,1,0,0,3,12,2,5,1,8,2,2,3,1,2,1,9,15,3,1,1,2,cellphone
4,3,5,3,11,3,14,5,1,1,1,0,4,8,1,3,1,12,2,3,4,2,4,2,10,15,4,1,1,3,cellphone
3,3,2,2,4,3,6,2,1,1,0,1,2,14,0,3,1,5,2,2,7,2,5,2,0,7,2,1,1,3,cellphone
3,3,3,3,9,3,14,3,1,2,1,1,2,15,0,3,1,9,2,2,5,1,6,2,3,15,3,2,1,6,cellphone
3,2,3,2,5,1,6,2,1,1,1,0,3,5,1,4,1,4,2,3,3,2,15,1,10,15,4,1,0,5,cellphone
3,2,2,2,8,2,11,2,1,1,0,0,1,12,0,4,1,8,1,2,6,2,3,1,15,14,3,1,0,2,cellphone
3,2,4,2,11,2,6,3,1,1,2,0,3,15,1,3,1,5,1,1,3,0,3,1,5,10,3,1,1,1,cellphone
2,3,4,0,11,0,9,1,2,1,1,1,3,6,1,2,1,8,1,2,2,2,3,1,8,9,4,0,1,2,cellphone
1,1,1,1,6,1,2,1,0,0,0,0,1,12,0,0,0,3,1,0,2,0,2,0,4,2,1,0,0,1,cellphone
2,2,2,1,8,2,4,2,0,1,1,0,2,0,0,0,1,8,1,2,2,2,0,1,0,6,3,1,0,1,cellphone
4,3,3,3,11,3,10,3,0,2,1,0,1,0,1,2,1,11,3,3,6,3,0,2,0,15,3,1,1,5,cellphone
2,2,4,3,11,2,7,2,0,1,1,0,2,15,1,3,0,6,2,2,0,3,0,1,0,13,2,1,0,0,cellphone
1,1,1,2,5,2,3,1,2,0,0,2,1,15,0,0,0,4,1,1,2,0,0,1,1,5,1,0,0,1,cellphone
1,1,1,1,3,0,7,2,0,0,1,0,0,15,0,2,0,6,1,1,2,1,0,1,0,11,1,0,0,1,cellphone
2,2,3,1,9,1,0,3,0,1,0,0,3,1,1,0,1,5,2,0,3,0,1,1,0,1,3,1,0,3,cellphone
2,1,1,1,4,1,8,1,1,0,0,1,1,15,0,2,0,6,1,3,1,2,1,1,10,12,2,0,0,0,cellphone
2,2,2,2,6,2,5,2,1,0,1,0,3,1,0,2,0,5,1,2,2,2,3,1,4,7,3,0,0,1,cellphone
4,3,5,4,11,4,14,4,3,1,2,2,3,13,2,5,1,12,2,4,3,3,5,2,13,15,4,2,2,3,cellphone
4,4,2,3,12,4,12,3,1,1,2,1,3,13,1,3,2,13,2,3,4,4,4,2,13,15,4,1,1,3,cellphone
2,2,4,3,9,2,8,2,1,1,2,1,2,8,2,0,1,8,1,0,2,1,5,1,15,6,2,1,1,1,cellphone
3,3,4,6,9,3,9,4,2,1,1,1,3,11,0,5,1,8,2,2,2,1,2,1,9,11,3,1,1,3,cellphone
4,4,5,6,12,4,15,4,2,1,1,0,2,1,0,5,1,12,2,2,5,2,5,2,10,15,4,1,1,5,cellphone
1,1,2,1,8,1,3,0,0,0,1,0,2,15,1,1,0,4,1,0,2,0,0,0,1,5,2,0,0,1,cellphone
3,3,1,2,2,1,6,1,0,1,1,0,2,4,0,4,1,5,2,2,5,2,4,2,3,13,3,0,1,4,cellphone
3,3,3,3,11,3,15,3,1,1,1,1,4,2,0,4,1,10,2,2,5,2,3,2,6,13,3,1,1,5,cellphone
4,3,3,2,13,2,0,3,0,1,2,1,3,8,0,0,2,13,2,4,4,4,5,1,9,6,4,1,1,4,cellphone
4,3,3,3,9,3,12,3,2,2,1,1,3,12,1,5,2,13,2,4,4,4,3,2,12,15,4,1,1,3,cellphone
2,3,2,0,4,2,11,2,1,1,0,1,3,9,0,2,1,11,1,2,3,2,1,1,9,12,2,0,1,2,cellphone
0,0,0,0,1,0,2,0,0,0,0,0,0,15,0,0,0,2,0,0,1,0,0,0,2,2,0,0,0,0,cellphone
4,4,4,3,11,3,11,3,3,2,1,1,4,15,1,3,1,11,2,2,3,2,7,2,3,15,5,1,1,2,cellphone
3,3,3,4,12,3,9,3,1,1,2,1,3,0,0,3,1,10,2,3,4,2,0,2,0,12,3,1,1,6,cellphone
1,0,2,2,8,1,9,1,2,0,1,0,1,15,1,1,0,2,0,0,0,0,0,0,0,9,4,0,0,0,cellphone
3,2,5,3,13,3,15,4,1,1,0,0,1,0,0,1,1,8,2,0,0,1,0,1,15,15,2,1,1,1,cellphone
1,1,2,1,10,2,8,2,0,0,1,0,1,15,1,4,1,6,1,1,3,0,0,1,0,8,1,0,0,3,cellphone
1,2,1,1,4,1,8,1,0,0,0,0,2,15,2,2,1,6,1,2,1,3,2,1,4,12,2,0,0,0,cellphone
2,2,4,3,13,2,13,3,1,1,1,1,1,15,0,2,1,8,1,1,2,2,2,2,0,15,2,1,0,2,cellphone
2,2,1,1,3,1,4,1,0,0,0,0,3,5,0,1,1,4,1,1,3,1,5,1,5,5,4,0,0,2,cellphone
4,2,5,2,13,2,9,4,0,1,2,0,2,0,1,4,1,6,2,2,3,1,0,1,0,13,3,2,1,1,cellphone
1,1,2,1,7,2,4,3,1,1,1,0,1,15,0,3,0,5,1,1,0,2,3,1,0,9,1,2,0,0,cellphone
1,1,1,1,4,1,3,2,0,0,0,0,0,15,0,0,0,5,0,2,1,0,0,0,0,4,0,1,0,1,cellphone
4,3,4,4,10,4,12,4,1,1,2,1,3,15,1,4,1,11,2,4,3,3,4,2,9,15,3,1,1,1,cellphone
1,1,0,1,10,1,8,1,6,0,2,1,2,15,0,3,0,7,1,1,1,1,1,0,9,15,1,1,1,0,cellphone
1,1,1,2,6,1,8,1,0,0,0,0,0,15,0,1,0,4,0,0,1,0,0,0,1,8,1,0,0,1,cellphone
2,1,1,2,4,3,2,2,0,1,0,0,0,15,0,2,0,3,0,1,3,0,1,0,0,7,1,3,0,1,cellphone
3,3,2,3,6,2,9,2,2,2,2,1,4,9,2,3,2,8,2,3,3,3,7,1,7,12,4,1,1,4,cellphone
2,2,2,1,7,2,4,2,0,1,0,1,1,15,0,1,1,7,1,2,2,2,1,1,3,7,2,1,0,2,cellphone
2,1,3,2,7,1,6,1,0,0,1,0,2,15,1,1,0,3,1,1,3,1,4,1,3,6,3,0,0,5,cellphone
3,2,3,4,14,2,8,2,0,1,2,1,3,5,2,2,1,7,1,2,4,1,3,2,4,11,4,1,1,3,cellphone
1,1,2,2,4,3,1,3,0,0,1,0,1,6,0,0,1,3,1,0,2,0,4,0,0,1,1,1,0,2,cellphone
1,0,2,1,13,0,5,1,1,0,1,0,0,15,0,1,0,4,0,1,3,0,0,0,1,4,1,0,0,3,cellphone
3,3,3,3,10,4,6,3,1,1,2,0,2,8,2,6,1,7,2,1,3,0,3,1,5,15,4,1,1,2,cellphone
0,0,1,0,3,0,3,0,0,0,1,0,0,15,1,0,0,4,0,0,0,0,0,0,2,6,0,0,1,0,dalmatian
0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,dalmatian
0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,4,0,0,0,0,dalmatian
0,0,0,0,4,0,2,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,dalmatian
0,0,0,0,2,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,dalmatian
1,1,1,0,7,1,3,2,0,0,0,0,0,15,0,0,0,8,1,1,1,1,1,1,9,5,1,1,1,0,dalmatian
3,2,3,1,7,1,8,2,1,1,3,2,3,2,1,2,1,10,1,3,2,2,2,1,6,11,3,1,2,2,dalmatian
1,1,0,0,4,1,8,1,0,0,0,0,0,15,0,0,0,6,1,1,0,1,2,1,4,11,1,1,0,0,dalmatian
0,0,0,0,3,0,2,0,0,0,0,1,0,15,0,0,0,3,0,0,0,0,0,0,1,3,1,0,1,0,dalmatian
0,0,1,0,4,0,1,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,dalmatian
0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,dalmatian
0,0,0,1,4,1,3,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,dalmatian
2,2,1,1,10,1,10,2,2,1,1,1,2,7,2,2,1,10,2,2,2,1,2,2,11,15,2,1,2,3,dalmatian
0,0,0,0,3,0,3,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,5,0,0,1,0,dalmatian
2,2,2,1,11,2,14,3,2,1,1,2,2,10,2,4,1,13,1,2,2,2,2,1,14,14,2,1,2,2,dalmatian
2,2,2,2,12,3,12,2,1,2,1,1,1,4,1,2,2,12,1,2,2,2,2,1,10,15,2,2,1,2,dalmatian
0,0,0,0,1,0,4,0,0,0,0,0,0,15,1,0,0,3,0,1,0,1,0,0,1,7,0,0,0,1,dalmatian
0,0,0,0,2,0,5,0,1,0,0,2,0,15,0,1,0,2,0,0,0,0,0,0,2,9,0,0,1,0,dalmatian
1,0,2,1,9,1,4,1,0,0,1,0,1,15,0,2,0,5,0,0,0,1,0,0,2,12,1,1,0,0,dalmatian
1,1,2,1,10,1,0,1,1,0,1,3,0,0,8,0,1,6,0,0,1,0,0,0,0,5,0,1,1,2,dalmatian
0,0,0,1,3,0,3,0,1,0,0,0,0,15,0,0,0,3,0,0,0,1,0,0,4,5,0,0,0,1,dalmatian
1,1,0,0,2,0,12,0,1,0,0,1,2,7,1,3,0,7,1,3,1,2,3,1,15,15,3,0,1,0,dalmatian
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,dalmatian
1,1,1,2,5,1,2,2,1,1,1,1,0,15,1,0,1,9,1,1,1,1,0,1,4,15,1,1,1,1,dalmatian
0,0,0,0,1,0,1,0,1,0,0,1,0,15,0,0,0,1,0,0,1,0,1,0,2,2,1,0,0,1,dalmatian
0,0,0,0,1,0,3,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,2,6,0,0,0,0,dalmatian
2,1,2,1,10,1,8,2,0,1,3,1,1,14,1,2,1,8,2,2,2,2,1,1,7,11,1,1,1,2,dalmatian
0,0,0,0,3,0,3,1,0,0,1,1,0,15,0,0,0,5,0,1,0,0,0,0,1,5,0,1,0,0,dalmatian
0,0,0,0,1,0,2,0,1,0,0,1,0,15,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,dalmatian
0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,dalmatian
3,3,2,1,13,1,15,2,2,1,1,2,4,5,3,4,1,14,1,3,3,3,2,1,14,15,3,1,2,3,dalmatian
1,1,0,0,3,0,4,0,0,0,0,2,0,15,0,0,0,7,1,2,1,2,1,1,9,9,0,0,1,0,dalmatian
0,0,1,0,5,0,9,0,2,0,1,1,0,15,1,1,0,4,0,0,0,0,0,0,3,10,0,0,0,0,dalmatian
0,0,0,0,5,0,5,0,1,0,1,0,0,15,0,0,0,4,0,0,0,0,0,0,4,6,0,0,0,0,dalmatian
1,0,0,0,4,0,3,0,0,0,0,0,1,15,1,1,0,6,1,1,1,1,1,1,9,8,2,0,1,1,dalmatian
1,0,1,1,4,1,5,1,0,0,1,0,0,15,0,0,0,4,0,0,1,0,0,0,2,8,0,0,0,1,dalmatian
0,0,0,1,3,0,3,0,0,0,0,0,0,13,0,1,0,3,0,0,0,0,0,0,5,5,0,0,0,0,dalmatian
0,0,0,0,4,0,2,0,0,0,0,0,0,8,0,0,0,4,0,0,1,0,0,0,0,4,0,0,0,1,dalmatian
1,0,0,0,2,0,6,0,0,0,0,2,0,0,0,0,0,5,1,1,1,0,0,0,0,8,1,0,1,1,dalmatian
1,1,1,0,6,1,7,1,0,1,0,2,1,15,2,1,1,9,1,1,1,0,0,0,6,11,1,0,1,0,dalmatian
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,dalmatian
2,1,0,1,7,1,8,1,1,1,1,1,2,15,1,2,1,9,1,2,2,1,3,1,10,12,3,1,3,2,dalmatian
1,0,3,2,8,0,7,1,1,0,0,2,0,15,1,2,0,5,0,1,1,1,0,0,4,11,1,0,2,2,dalmatian
0,0,0,0,1,0,3,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,1,dalmatian
1,0,1,2,8,0,6,0,1,0,0,0,0,15,0,1,0,5,1,1,1,1,0,0,3,10,0,0,0,0,dalmatian
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,dalmatian
0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,dalmatian
0,0,0,0,2,0,5,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,1,0,10,9,1,0,0,0,dalmatian
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,dalmatian
0,0,0,0,2,0,1,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,dalmatian
1,2,0,0,8,1,1,1,0,1,1,0,0,0,0,0,1,9,1,1,2,1,0,1,0,2,0,1,1,2,dalmatian
0,0,0,0,3,0,2,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,4,3,0,0,0,0,dalmatian
0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,dalmatian
0,0,0,0,3,1,4,1,0,0,1,0,0,15,0,0,0,2,0,0,1,0,0,0,2,8,0,0,1,0,dalmatian
0,0,0,0,0,0,3,0,1,0,0,0,0,15,0,0,0,4,0,0,1,0,1,0,4,7,0,0,0,0,dalmatian
0,0,0,0,4,0,3,0,0,0,0,0,0,15,0,0,0,4,0,0,1,0,0,0,4,6,1,0,0,0,dalmatian
0,0,0,0,4,0,4,1,1,0,0,1,0,15,0,1,0,5,0,1,0,0,0,0,3,8,0,0,0,0,dalmatian
3,2,2,2,2,2,5,3,2,1,2,1,1,14,1,3,1,5,2,3,2,2,1,2,3,13,2,1,1,2,dalmatian
0,0,0,0,4,0,5,0,0,0,1,1,0,15,1,0,0,5,0,0,1,0,1,0,4,10,0,0,1,0,dalmatian
0,0,0,0,4,0,9,0,1,0,0,1,0,15,1,1,0,7,0,1,0,1,1,0,5,15,0,0,1,0,dalmatian
0,0,1,0,4,0,6,1,1,0,0,0,0,13,1,1,0,3,0,0,0,0,0,0,2,9,0,0,1,1,dalmatian
1,0,0,0,2,1,3,1,0,0,1,0,0,13,0,0,0,5,0,0,1,0,1,0,5,6,1,0,1,0,dalmatian
0,0,0,0,1,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,dalmatian
0,0,2,1,7,1,1,1,0,0,1,0,0,15,0,0,0,2,0,0,1,0,0,0,2,2,0,0,0,1,dalmatian
0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,dalmatian
0,0,0,0,1,0,2,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,dalmatian
0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,8,3,0,0,0,0,dalmatian
1,1,0,0,4,1,7,1,0,1,1,1,1,7,0,1,1,9,1,1,1,2,0,2,1,11,1,0,1,0,anchor
1,1,1,0,10,0,11,2,1,1,2,1,1,12,2,1,1,9,1,1,1,1,1,1,7,15,1,0,1,1,anchor
0,0,1,0,3,0,4,0,1,0,0,0,0,15,0,1,0,2,0,0,0,0,0,0,1,7,0,0,0,0,anchor
4,4,5,3,14,4,13,4,1,1,2,2,3,13,2,5,1,15,2,4,1,5,1,2,12,13,2,1,2,0,anchor
2,1,1,2,5,1,4,1,1,0,1,1,2,1,1,1,0,5,1,2,3,1,1,1,5,6,2,1,1,3,anchor
3,3,2,2,10,2,12,2,3,1,1,3,4,12,2,2,1,10,1,3,4,2,5,1,9,13,4,2,2,5,anchor
1,1,1,1,6,2,9,0,3,0,1,5,0,15,0,3,0,5,1,1,1,1,0,1,6,15,0,0,9,1,anchor
3,3,2,2,10,2,12,2,0,1,0,0,3,6,0,3,1,11,2,2,4,2,2,3,12,15,3,0,0,3,anchor
3,3,3,3,12,3,15,3,1,2,1,1,3,4,2,3,1,15,1,3,1,3,4,2,12,15,3,2,2,2,anchor
0,0,1,1,8,1,0,0,0,1,1,0,0,12,2,0,1,7,0,0,1,0,0,0,4,0,0,1,1,0,anchor
2,2,2,2,9,1,12,2,1,1,2,2,2,3,2,5,1,12,1,2,3,2,2,1,15,15,2,1,2,2,anchor
2,1,2,1,10,1,10,3,4,0,0,1,0,0,1,2,0,8,1,3,0,1,0,1,0,15,1,0,2,0,anchor
1,2,1,2,9,2,8,2,1,1,1,1,2,10,0,1,1,9,1,1,2,1,1,1,6,11,1,1,1,1,anchor
3,3,4,4,13,3,15,3,2,1,2,1,3,15,0,4,1,13,1,3,2,3,1,2,4,15,4,1,2,2,anchor
1,0,2,0,15,1,3,1,0,0,1,0,0,15,0,0,0,7,1,0,1,0,1,0,9,6,1,1,0,0,anchor
1,1,1,2,10,2,11,1,1,1,2,0,1,15,0,2,1,7,2,1,1,1,1,2,6,15,1,1,0,2,anchor
1,2,1,3,9,2,10,1,1,1,1,2,2,15,2,1,1,10,1,2,0,2,4,2,12,12,1,1,2,0,anchor
0,0,0,0,3,0,3,0,0,0,0,1,0,15,0,0,0,2,0,0,0,0,0,0,2,5,0,0,0,0,anchor
0,0,0,0,3,0,15,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,anchor
0,0,0,0,4,0,14,0,0,0,3,1,1,15,1,1,0,6,1,2,1,0,0,1,2,13,0,0,3,0,anchor
1,1,0,0,3,0,6,0,2,0,2,1,1,6,1,0,0,7,1,1,0,1,0,1,6,10,1,0,2,1,anchor
2,1,2,1,9,2,10,2,1,1,0,1,1,7,2,1,1,12,1,1,2,1,1,1,13,15,2,1,1,1,anchor
2,2,1,2,12,3,14,3,0,1,1,1,2,9,2,1,1,12,1,2,2,3,1,2,11,12,2,2,2,2,anchor
3,3,4,3,12,3,12,3,1,1,2,1,3,4,1,4,1,12,2,3,4,3,3,1,10,13,3,2,1,4,anchor
2,1,1,1,3,1,3,1,0,1,0,0,2,5,0,0,1,4,2,3,2,2,0,2,0,9,1,1,0,1,anchor
1,1,0,0,6,1,7,1,1,0,0,1,0,12,0,2,0,5,1,2,1,1,1,1,4,12,1,1,0,1,anchor
0,0,1,0,1,0,0,0,15,0,9,4,0,15,5,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,anchor
3,2,2,2,15,3,14,3,2,1,3,2,2,1,2,3,1,14,1,3,3,3,3,1,13,12,3,1,2,2,anchor
3,3,1,2,12,3,10,2,1,1,3,2,2,6,1,4,1,12,1,2,3,3,3,2,13,12,3,1,2,4,anchor
