@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CorrelationAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients150' numeric
@attribute 'Histogram of JPEG Coefficients142' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients157' numeric
@attribute 'Histogram of JPEG Coefficients70' numeric
@attribute 'Histogram of JPEG Coefficients158' numeric
@attribute 'Histogram of JPEG Coefficients96' numeric
@attribute 'Histogram of JPEG Coefficients85' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients149' numeric
@attribute 'Histogram of JPEG Coefficients88' numeric
@attribute 'Histogram of JPEG Coefficients134' numeric
@attribute 'Histogram of JPEG Coefficients152' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients160' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
12,20,9,66,40,17,4,6,67,13,12,3,8,8,7,73,3,203,8,buddha
49,60,36,214,170,37,21,29,87,57,15,21,38,39,20,119,23,217,16,buddha
38,53,39,233,181,48,25,27,90,36,13,29,40,25,18,80,12,142,10,buddha
28,48,29,51,61,51,24,24,118,25,30,23,21,30,51,110,45,28,40,buddha
36,45,26,90,96,29,33,25,127,30,32,19,22,25,25,155,33,255,35,buddha
22,24,20,56,39,25,13,13,95,19,5,12,14,12,12,90,8,199,5,buddha
30,40,32,169,195,45,15,18,82,34,22,14,25,16,17,117,41,168,31,buddha
36,55,38,81,85,50,22,25,108,30,10,19,31,23,17,120,13,93,8,buddha
7,10,6,19,15,8,2,4,56,7,6,3,5,5,7,54,5,153,6,buddha
21,28,22,91,107,30,19,11,68,17,20,16,25,12,29,62,23,255,15,buddha
28,42,40,106,89,64,23,13,124,22,14,25,44,16,22,93,17,255,18,buddha
33,58,30,255,240,44,17,26,95,34,37,20,35,26,53,114,39,169,21,buddha
67,72,0,163,133,0,0,44,36,70,0,0,0,46,0,144,14,255,7,buddha
22,29,18,43,35,25,10,14,81,20,6,7,18,9,14,75,4,255,7,buddha
33,44,16,161,172,31,7,18,47,29,24,6,12,13,19,63,14,130,22,buddha
40,50,61,14,25,63,32,24,110,42,11,32,66,19,13,78,12,13,9,buddha
38,55,26,121,112,43,15,21,119,44,33,15,19,24,30,151,14,204,8,buddha
11,17,14,77,99,20,8,8,93,11,11,13,8,10,21,71,11,206,10,buddha
20,41,17,60,61,25,12,15,129,17,22,15,10,18,20,152,20,170,23,buddha
26,46,31,232,186,29,13,27,119,35,46,16,25,21,47,112,27,232,14,buddha
29,46,28,89,100,42,14,18,89,24,29,18,30,13,32,85,28,73,23,buddha
37,63,61,0,0,67,31,20,78,38,11,21,50,18,10,85,36,0,17,buddha
20,16,0,23,26,0,0,11,36,30,0,0,0,8,0,47,0,145,0,buddha
43,59,19,154,216,38,13,40,97,29,20,11,17,31,18,124,44,91,25,buddha
15,28,26,31,24,38,13,5,75,11,8,15,17,7,5,45,6,162,13,buddha
34,43,27,38,71,41,20,19,95,33,16,19,27,17,12,92,16,53,25,buddha
18,28,22,81,93,35,13,8,85,17,10,12,18,9,7,81,9,255,9,buddha
24,30,28,181,208,58,20,10,68,26,39,20,32,14,21,50,25,193,19,buddha
39,63,30,84,98,37,17,28,138,31,12,17,25,24,19,111,19,255,14,buddha
17,30,13,168,150,23,10,9,71,14,14,8,11,13,18,93,26,255,24,buddha
18,38,22,188,219,39,12,10,36,20,25,18,27,10,28,46,28,170,33,buddha
35,54,42,68,39,44,21,19,67,30,45,24,23,30,19,95,44,180,58,bonsai
17,21,26,123,113,25,15,12,93,17,14,15,22,11,27,96,14,255,11,bonsai
19,29,20,231,255,27,11,21,84,19,11,15,23,15,19,83,20,94,11,bonsai
7,13,11,133,107,12,6,5,54,10,8,6,11,6,8,49,6,229,4,bonsai
36,54,25,62,72,36,15,21,84,32,31,20,24,24,24,97,17,236,18,bonsai
28,48,29,21,31,42,17,14,95,34,7,13,26,14,6,67,11,141,12,bonsai
40,53,33,100,90,51,13,22,64,46,35,11,26,23,26,92,23,42,21,bonsai
39,56,18,158,183,29,6,24,60,40,23,10,17,19,18,87,15,200,15,bonsai
40,53,44,129,86,53,32,29,126,54,25,25,60,26,24,118,82,255,40,bonsai
19,22,16,49,61,21,5,10,89,18,27,8,14,11,22,82,14,145,21,bonsai
14,27,18,175,255,23,10,6,60,13,12,12,15,10,21,72,20,161,23,bonsai
32,59,30,21,35,38,19,18,109,36,28,22,29,17,27,118,19,9,16,bonsai
68,59,45,50,48,62,25,33,72,55,21,28,42,29,22,81,16,106,11,bonsai
32,60,27,146,167,55,12,15,66,32,31,14,23,16,39,76,27,130,26,bonsai
18,26,19,134,107,30,10,7,85,15,21,13,14,11,23,70,13,255,12,bonsai
40,52,37,61,71,64,21,26,103,39,13,21,33,25,22,106,11,51,12,bonsai
28,35,20,253,194,34,10,24,73,28,32,12,15,21,37,101,24,246,11,bonsai
37,47,37,166,185,43,18,26,112,32,25,20,25,29,30,129,26,214,19,bonsai
61,70,55,64,62,62,30,36,84,59,23,31,66,30,13,113,17,171,25,bonsai
49,63,24,40,53,38,11,34,97,52,12,14,24,28,22,125,8,255,7,bonsai
11,14,11,34,32,13,6,6,59,11,7,6,10,7,8,55,11,145,8,bonsai
25,47,20,134,126,31,12,20,85,23,14,13,17,21,9,95,8,231,13,bonsai
29,38,22,32,40,29,11,11,72,22,7,16,23,15,6,77,9,152,10,bonsai
39,49,36,157,130,39,32,28,101,37,10,22,38,21,20,83,15,111,9,bonsai
47,60,38,137,119,52,18,27,76,44,49,25,27,25,44,102,29,175,33,bonsai
40,55,40,105,106,47,30,30,106,40,24,26,39,27,22,128,21,255,18,bonsai
39,55,33,35,46,44,16,24,105,40,21,19,33,29,24,111,27,255,14,bonsai
22,37,30,167,163,33,17,18,90,27,29,16,21,18,31,101,54,201,29,bonsai
33,53,47,127,185,70,27,19,124,24,14,32,35,18,21,114,28,210,26,bonsai
24,42,44,112,114,54,27,19,127,22,10,31,31,16,21,97,37,244,20,bonsai
28,50,32,67,82,66,19,13,72,21,25,20,34,16,22,51,17,69,22,bonsai
32,43,31,130,127,36,18,21,102,29,17,14,25,19,27,117,41,181,20,bonsai
28,36,21,52,52,38,12,18,88,31,12,14,21,19,15,74,11,171,6,bonsai
38,54,36,83,55,46,27,24,120,39,16,33,38,23,17,120,24,255,31,bonsai
37,61,55,33,39,62,40,23,83,37,20,18,47,23,26,112,32,42,19,bonsai
34,36,23,187,196,26,15,27,116,22,11,13,14,25,24,132,78,255,52,bonsai
32,47,21,138,98,39,24,17,82,28,34,11,24,20,40,74,34,150,23,bonsai
37,46,23,234,168,33,15,21,60,33,29,16,23,25,28,88,26,156,26,bonsai
29,42,28,204,214,36,16,18,76,29,18,15,23,19,26,94,28,224,25,bonsai
20,30,18,60,69,30,26,13,130,21,15,14,17,15,33,90,20,230,7,bonsai
33,58,18,156,88,24,7,26,91,34,14,9,14,29,16,145,25,225,17,bonsai
23,36,12,135,156,20,4,11,60,20,18,9,9,13,17,72,32,236,28,bonsai
38,65,37,96,96,57,27,27,109,41,21,24,44,28,19,104,16,255,15,bonsai
35,60,30,53,75,44,18,24,79,37,22,18,28,25,24,90,20,174,15,bonsai
27,38,23,104,84,41,10,12,66,24,24,19,19,19,20,74,12,184,19,bonsai
14,17,15,20,24,13,9,8,53,13,13,7,12,10,8,58,5,139,10,bonsai
42,62,31,220,208,42,14,20,63,43,43,20,29,18,38,87,29,184,33,bonsai
16,25,20,212,205,21,13,13,80,10,13,10,15,11,21,82,18,197,14,bonsai
48,65,19,151,163,36,11,26,61,61,19,8,18,22,18,97,12,193,14,bonsai
28,46,33,138,155,34,20,12,80,34,32,19,34,16,17,69,21,255,21,bonsai
31,54,31,14,34,49,18,25,81,34,16,16,30,21,26,96,8,61,7,bonsai
18,22,17,74,82,23,10,9,63,17,16,9,13,10,14,70,14,171,15,bonsai
61,69,28,192,189,47,20,26,101,48,28,23,27,31,31,109,27,209,17,bonsai
17,21,16,8,11,24,10,9,59,18,7,10,18,13,8,58,7,133,10,bonsai
38,57,66,126,99,70,45,21,98,31,23,33,72,23,21,66,14,146,24,bonsai
26,37,40,195,189,54,22,13,74,32,42,22,33,15,49,64,47,117,34,bonsai
40,55,18,252,232,32,15,24,68,28,43,14,24,29,37,121,41,141,29,bonsai
36,52,32,218,255,37,13,18,99,39,31,18,25,19,52,113,35,85,37,bonsai
37,58,34,194,155,52,23,21,97,33,32,20,38,25,22,82,18,209,22,bonsai
8,14,9,127,130,13,5,5,67,7,17,7,5,6,27,53,18,217,7,bonsai
22,34,22,100,112,28,11,11,90,23,30,20,14,15,26,86,21,249,12,bonsai
24,35,30,119,165,39,12,13,80,18,19,16,21,20,22,78,21,173,15,bonsai
15,21,15,31,30,21,8,9,71,14,17,8,9,8,23,73,22,145,19,bonsai
15,33,35,27,18,30,18,8,66,19,10,16,22,12,5,70,25,136,22,bonsai
20,25,24,43,41,23,14,11,91,19,4,13,23,15,7,117,14,186,4,bonsai
23,25,27,135,137,25,13,12,79,17,5,13,25,14,10,74,9,235,8,bonsai
34,48,22,50,71,30,9,21,111,25,26,12,15,23,24,154,12,136,12,bonsai
60,76,45,163,103,47,23,35,109,67,29,26,35,34,74,129,52,255,23,bonsai
27,31,19,125,157,25,6,11,93,23,32,12,12,16,26,105,21,84,22,bonsai
17,27,17,21,18,19,8,8,53,20,10,8,17,8,9,57,12,134,11,bonsai
44,52,38,73,70,47,19,26,114,47,14,18,34,28,21,138,17,197,11,bonsai
52,53,77,117,116,80,35,25,81,48,25,40,57,26,15,86,17,107,14,bonsai
48,52,32,161,152,48,19,29,84,40,32,17,41,30,30,98,18,123,18,bonsai
41,57,29,83,87,33,19,26,83,41,11,18,30,25,11,112,16,233,16,bonsai
29,44,20,187,212,32,13,18,91,28,23,15,18,18,19,111,27,230,23,bonsai
44,57,40,162,153,47,23,23,91,41,20,26,33,21,15,105,21,218,21,bonsai
30,48,38,115,145,48,27,13,91,25,32,22,42,15,29,74,21,61,24,bonsai
27,42,20,67,67,26,8,11,63,27,19,12,17,18,14,75,15,154,19,bonsai
47,52,31,180,255,50,21,30,71,52,26,17,28,22,30,96,22,220,21,bonsai
35,52,33,100,132,41,26,22,43,39,48,21,35,29,47,70,52,9,40,bonsai
29,52,22,222,200,37,14,21,108,42,28,13,18,19,38,115,34,208,25,bonsai
39,47,27,97,86,31,14,22,96,36,18,13,19,23,18,129,17,255,8,bonsai
26,31,30,48,41,32,17,16,130,26,28,15,23,15,13,116,21,174,42,bonsai
36,52,31,195,204,56,16,22,90,29,33,22,34,27,48,93,39,177,36,bonsai
34,44,33,122,125,36,18,22,101,32,20,20,28,19,30,92,56,251,19,bonsai
42,42,30,35,33,38,14,16,64,39,14,14,34,20,8,95,7,143,12,bonsai
44,53,42,74,99,48,30,27,96,42,13,25,34,27,13,99,17,55,11,bonsai
23,34,16,252,227,22,14,24,102,23,21,14,14,24,40,115,43,123,20,bonsai
18,24,18,13,30,33,12,8,84,12,15,15,15,12,12,77,14,131,12,bonsai
26,38,23,200,133,31,12,17,90,20,15,12,18,21,17,133,26,216,20,bonsai
25,47,31,205,169,46,19,20,126,25,25,22,22,28,35,119,28,216,22,bonsai
15,22,39,255,210,45,23,4,69,9,36,25,29,10,16,50,45,224,43,bonsai
27,41,33,234,223,35,18,21,88,26,33,15,27,29,42,112,38,74,23,bonsai
20,41,27,239,255,46,14,12,53,25,26,19,27,15,30,53,22,129,25,bonsai
19,27,24,167,148,41,14,19,114,21,29,16,22,21,25,102,18,179,23,bonsai
17,18,16,34,38,17,8,8,52,17,12,10,15,10,11,54,12,143,15,bonsai
13,23,16,34,55,21,5,7,66,13,44,10,15,13,34,69,55,140,52,bonsai
48,52,80,140,159,69,48,28,89,51,27,40,80,26,16,83,15,121,15,bonsai
36,64,24,255,246,39,11,25,63,41,34,16,16,23,61,96,43,90,36,bonsai
24,41,30,104,118,37,18,21,121,20,24,24,27,17,32,127,46,255,26,bonsai
28,38,23,65,37,32,10,21,76,31,18,13,21,16,11,90,6,161,9,bonsai
35,44,26,128,96,42,13,27,110,39,21,12,29,18,11,115,10,255,15,bonsai
24,28,16,38,52,34,11,9,63,14,24,12,20,11,18,67,25,147,25,bonsai
19,35,37,43,42,49,18,10,73,17,21,16,40,12,17,76,41,135,44,bonsai
43,47,41,153,158,60,25,27,60,42,19,25,49,24,11,61,8,177,8,bonsai
37,60,28,138,124,43,15,22,64,36,19,14,21,26,24,112,20,255,20,bonsai
18,21,28,37,49,26,18,14,61,19,6,16,25,13,7,78,11,161,8,bonsai
9,15,12,103,210,14,6,6,59,9,11,6,15,6,14,55,8,231,5,bonsai
45,65,29,192,255,47,22,30,103,42,25,16,29,33,29,95,36,177,21,bonsai
38,49,26,195,194,42,13,18,81,37,40,16,26,19,29,107,22,153,29,bonsai
33,47,26,233,180,44,17,24,50,30,39,18,24,15,29,72,21,223,26,bonsai
15,26,16,78,103,22,7,7,63,20,27,7,10,11,26,66,10,154,17,bonsai
39,52,36,177,171,45,21,31,72,41,31,17,30,31,27,99,22,118,19,bonsai
27,41,32,169,139,47,23,15,95,20,14,22,28,20,28,89,34,135,35,bonsai
36,43,42,152,142,51,29,32,86,41,17,17,44,23,11,73,17,70,14,bonsai
21,33,22,135,150,34,14,14,81,20,48,11,22,10,38,66,86,47,61,bonsai
45,64,57,6,11,56,30,28,103,48,13,32,60,29,20,125,13,7,12,bonsai
32,52,49,254,255,60,34,27,113,46,45,29,58,24,38,106,41,191,28,bonsai
41,61,24,157,196,48,15,33,80,44,31,14,23,32,33,111,31,109,24,bonsai
47,62,47,5,11,57,26,26,105,34,37,26,39,26,40,103,26,8,23,bonsai
35,59,29,173,255,45,23,24,79,37,38,14,26,28,67,82,76,147,44,bonsai
45,52,40,99,101,55,19,23,84,35,27,21,30,25,20,93,31,209,21,bonsai
14,23,19,41,49,25,9,11,52,16,21,8,17,10,19,59,23,145,23,bonsai
24,48,51,88,88,68,41,12,122,19,39,29,63,9,30,65,25,121,21,bonsai
26,32,23,104,121,29,20,15,91,23,18,14,18,16,15,98,17,181,15,bonsai
33,37,14,93,143,28,6,31,69,45,28,8,13,20,28,117,30,99,9,bonsai
20,23,15,61,53,19,6,10,82,13,6,11,10,10,10,84,11,165,8,bonsai
35,47,25,145,124,38,14,19,104,30,45,18,19,18,45,113,27,243,23,bonsai
41,52,57,165,178,58,31,27,95,52,24,26,61,25,32,80,32,81,20,chair
44,54,41,70,89,49,28,28,99,46,17,26,52,27,18,107,21,115,10,chair
41,52,39,147,155,43,26,25,95,41,13,23,26,30,16,112,20,54,25,chair
29,41,23,166,153,36,17,18,99,25,19,16,20,25,35,117,41,255,33,chair
31,42,29,113,120,33,18,16,124,33,23,18,20,23,26,111,36,255,22,chair
22,35,23,43,39,25,4,15,100,20,15,14,9,13,10,143,5,240,8,chair
45,63,33,154,141,63,25,21,103,37,36,26,34,17,26,85,35,101,39,chair
19,23,21,144,79,23,11,11,134,12,17,13,17,15,27,127,16,255,18,chair
14,22,12,38,38,17,9,8,57,10,6,8,12,12,6,58,7,168,5,chair
35,57,24,178,178,37,18,17,102,32,17,21,19,27,26,131,27,229,19,chair
23,35,34,76,63,40,15,9,142,18,5,21,16,16,8,118,10,254,9,chair
12,21,10,20,17,18,4,6,67,8,13,5,8,8,10,76,8,163,10,chair
12,17,9,34,28,22,5,5,58,7,20,8,8,9,12,60,11,151,20,chair
41,55,40,86,128,50,29,28,88,42,10,26,47,26,11,98,12,56,9,chair
28,52,23,246,199,30,9,20,51,33,32,12,21,17,25,76,24,245,23,chair
63,72,0,85,125,0,0,43,36,75,0,0,0,40,0,86,0,67,1,chair
38,37,33,186,195,38,11,19,65,29,22,13,27,17,16,75,11,69,17,chair
37,51,50,18,23,50,24,19,97,42,16,24,45,19,18,69,16,53,20,chair
19,37,20,103,141,35,16,12,133,17,13,18,14,15,29,126,37,196,13,chair
46,58,26,127,129,42,12,27,89,45,33,12,20,24,31,100,30,47,30,chair
21,27,13,159,151,27,5,9,67,15,32,9,9,13,33,88,38,184,39,chair
33,45,58,61,97,62,31,22,121,28,27,39,47,21,28,86,31,163,30,chair
39,46,39,255,206,44,16,26,69,33,28,24,37,32,30,75,41,93,40,chair
41,42,39,25,25,33,23,20,139,61,13,17,55,23,8,121,17,40,7,chair
38,69,43,86,64,66,13,22,108,43,13,19,45,24,11,116,15,93,16,chair
33,41,23,216,236,36,15,15,73,27,74,14,24,18,63,72,61,115,57,chair
15,20,24,47,53,30,7,7,111,11,30,12,12,9,31,89,22,167,22,chair
26,35,27,192,194,28,16,8,137,18,12,13,18,17,21,130,21,216,13,chair
22,50,45,202,156,54,24,14,120,24,34,30,31,22,58,89,52,202,34,chair
8,13,12,16,13,12,6,4,53,9,7,7,7,5,7,51,4,149,3,chair
15,26,11,29,22,14,3,6,72,16,10,6,7,11,6,77,5,208,9,chair
19,28,36,203,195,40,16,15,115,18,30,19,22,16,47,74,27,159,17,chair
41,63,30,159,130,32,13,24,95,36,13,16,26,19,14,118,9,241,14,chair
20,26,19,27,31,25,8,10,91,18,6,11,14,15,8,95,11,157,6,chair
11,17,16,11,10,22,7,6,82,8,10,7,10,5,10,97,12,141,12,chair
7,16,9,185,149,13,6,3,51,6,14,8,6,7,11,59,19,255,16,chair
8,9,8,13,20,9,4,4,59,6,11,7,8,6,11,65,7,133,7,chair
45,60,24,141,130,44,14,31,81,48,27,14,28,31,27,106,40,210,26,chair
13,16,16,135,125,23,8,6,98,12,22,9,12,11,32,107,75,214,38,chair
15,44,32,197,208,44,15,10,104,21,51,22,23,13,38,108,29,255,57,chair
5,7,4,34,21,5,2,4,56,7,1,3,2,5,3,67,8,159,3,chair
8,8,8,18,16,7,5,3,53,6,3,6,7,6,3,55,3,137,1,chair
38,44,24,198,222,34,13,19,92,27,15,18,24,15,21,100,30,179,19,chair
29,39,24,144,139,29,20,17,136,19,10,18,20,19,24,145,24,240,10,chair
31,48,28,155,155,44,15,16,98,30,29,16,21,16,21,99,23,201,26,chair
6,9,7,15,17,9,3,3,65,5,13,4,3,4,9,62,7,159,8,chair
29,45,20,67,70,35,13,27,110,27,18,16,18,22,19,168,16,255,11,chair
35,54,32,184,156,43,18,20,145,24,26,20,18,23,31,148,33,255,21,chair
31,47,25,134,169,42,17,18,142,28,22,18,19,26,28,147,33,235,22,chair
13,14,8,83,71,10,4,4,62,10,4,6,5,5,7,63,13,212,8,chair
47,61,25,114,96,38,16,34,76,57,26,14,26,35,36,94,24,178,16,chair
25,42,26,43,53,34,14,17,93,28,14,16,20,17,8,84,14,195,18,chair
34,54,25,172,162,36,22,29,83,36,18,20,24,26,39,90,50,170,17,chair
25,43,33,1,2,36,19,16,84,25,11,16,25,19,17,101,23,0,17,chair
31,54,24,75,60,34,17,23,99,35,10,22,20,30,12,145,12,255,9,chair
18,27,16,151,143,25,6,6,93,6,35,12,9,8,37,97,33,231,33,chair
23,47,37,90,72,47,19,19,148,17,24,25,24,22,30,152,41,255,32,chair
5,10,4,21,22,4,2,6,47,6,2,2,3,4,3,51,4,142,2,chair
13,26,12,185,187,19,3,5,85,9,16,8,10,10,22,86,24,237,12,chair
11,21,9,25,27,21,6,6,65,7,15,8,10,8,10,66,7,164,12,chair
41,57,30,114,111,35,21,24,132,29,25,21,24,29,40,139,35,255,26,chair
52,63,40,255,204,49,18,24,95,48,25,26,26,31,46,110,26,211,19,chair
34,40,22,253,255,34,16,15,73,28,35,18,20,19,48,63,45,40,37,airplanes
12,16,11,220,228,16,6,5,78,10,36,7,10,7,31,80,19,206,16,airplanes
4,7,3,41,80,6,1,1,45,2,20,2,1,3,14,45,20,154,16,airplanes
13,23,17,255,223,20,9,10,59,16,36,12,16,10,36,59,36,117,28,airplanes
21,30,19,198,204,32,13,13,57,18,29,10,18,18,29,48,35,96,32,airplanes
15,27,22,255,250,34,7,8,77,17,23,15,13,10,51,82,58,161,47,airplanes
21,32,11,255,232,17,7,14,24,19,45,8,10,11,41,39,58,54,51,airplanes
4,9,4,179,173,5,2,3,56,3,5,2,2,3,5,55,6,198,5,airplanes
17,22,8,230,255,12,5,8,57,15,35,7,8,10,53,74,71,107,39,airplanes
22,35,12,255,213,18,8,14,59,18,47,8,16,14,66,92,74,139,38,airplanes
5,8,7,175,200,8,1,3,67,4,13,5,2,4,20,62,16,128,10,airplanes
4,8,4,24,33,6,2,1,48,3,10,3,2,3,5,46,3,177,5,airplanes
17,30,12,216,211,32,14,13,90,16,62,11,16,13,64,94,44,135,26,airplanes
7,11,8,207,228,12,6,4,65,5,11,6,5,4,13,55,6,191,4,airplanes
9,15,9,161,247,9,5,6,57,7,18,5,6,7,21,68,17,230,17,airplanes
4,10,4,152,132,6,1,3,44,4,13,2,2,4,9,45,10,239,7,airplanes
17,28,11,246,244,20,4,8,30,16,63,4,10,11,47,54,62,28,47,airplanes
13,11,7,252,254,9,4,7,62,6,6,7,7,6,27,63,29,244,14,airplanes
15,27,12,244,206,22,10,10,62,17,32,7,12,16,38,73,27,127,26,airplanes
3,7,3,209,233,6,2,3,49,3,2,3,2,3,6,54,9,189,3,airplanes
9,11,6,115,110,7,3,5,64,6,6,4,4,7,8,68,11,252,8,airplanes
11,21,12,219,255,18,9,10,68,14,13,7,11,8,25,67,16,202,16,airplanes
15,26,16,212,190,19,11,8,67,14,48,10,13,8,73,64,40,112,31,airplanes
14,32,13,231,255,23,10,12,40,17,59,13,11,12,57,53,71,41,57,airplanes
7,13,5,54,54,9,4,3,69,4,15,3,3,6,12,58,18,249,12,airplanes
28,35,23,121,122,36,13,25,73,29,45,15,23,21,49,83,61,149,38,airplanes
9,13,9,172,202,8,9,5,67,9,19,9,5,8,20,69,28,255,24,airplanes
14,29,13,255,224,19,11,14,55,18,48,9,12,15,59,96,62,81,53,airplanes
26,31,24,232,226,26,15,18,47,16,43,7,21,17,46,41,57,45,42,airplanes
16,26,19,251,255,18,14,12,53,10,46,14,13,13,66,71,94,51,40,airplanes
9,12,7,242,255,12,8,8,68,6,31,9,4,11,39,76,37,123,24,airplanes
4,10,7,52,74,9,3,2,65,3,17,5,4,6,19,60,22,177,17,airplanes
23,36,14,205,207,28,10,13,71,21,39,13,14,19,60,91,60,78,50,airplanes
23,37,20,251,255,21,10,21,46,21,38,11,12,12,49,67,62,48,56,airplanes
13,21,11,255,223,13,7,9,28,11,41,8,8,14,53,37,69,20,53,airplanes
10,20,13,194,255,22,7,6,69,8,29,10,12,12,34,75,19,175,18,airplanes
15,28,19,227,247,17,7,9,82,13,44,11,11,14,46,68,49,54,44,airplanes
17,31,16,236,255,23,10,18,49,23,67,18,18,17,79,50,95,43,57,airplanes
22,23,13,219,194,19,6,6,72,16,42,7,13,10,57,80,82,142,34,airplanes
23,27,16,255,212,30,12,11,82,16,51,15,17,14,44,90,39,187,34,airplanes
5,11,8,48,57,11,4,4,63,6,12,5,4,9,10,69,13,255,14,airplanes
8,11,9,65,81,11,5,4,80,5,22,9,5,6,30,65,23,178,15,airplanes
23,35,20,248,255,21,14,23,39,15,37,12,13,23,57,64,56,67,40,airplanes
14,21,7,240,255,19,12,10,38,15,34,8,4,15,68,64,80,40,34,airplanes
16,25,16,238,209,28,6,9,81,16,45,11,13,10,49,82,35,147,24,airplanes
24,28,8,229,247,11,3,13,23,17,42,3,7,11,30,65,71,27,68,airplanes
9,12,8,188,207,14,5,6,73,7,14,5,7,8,22,66,22,109,14,airplanes
23,51,27,232,243,38,14,19,91,31,32,15,23,24,65,103,56,65,25,airplanes
20,27,24,248,255,30,14,16,53,34,64,16,25,14,56,66,58,24,38,airplanes
7,14,8,255,251,11,6,9,53,7,14,6,5,8,19,54,18,144,14,airplanes
30,36,19,242,255,23,13,13,77,21,25,12,13,16,37,82,45,98,36,airplanes
13,15,8,255,235,25,6,5,74,14,17,7,9,10,33,68,30,144,16,airplanes
20,31,21,237,255,27,9,11,50,16,60,10,17,16,63,47,56,32,47,airplanes
13,17,15,163,192,16,8,8,92,13,30,12,10,9,24,91,22,213,18,airplanes
24,40,27,248,255,35,13,15,76,25,61,18,19,22,65,97,74,51,66,airplanes
27,41,16,242,255,23,8,22,42,28,66,13,12,20,84,72,35,65,37,airplanes
18,31,18,255,234,23,14,10,89,17,37,15,10,16,56,81,65,63,43,airplanes
20,28,20,217,192,26,14,10,64,19,40,16,18,17,35,69,55,170,41,airplanes
3,5,4,138,113,6,2,3,46,2,4,3,3,3,8,47,6,227,3,airplanes
7,16,8,132,148,11,3,2,89,4,22,5,5,5,12,83,14,236,16,airplanes
5,18,3,145,163,6,2,11,46,6,14,3,1,9,16,57,22,236,15,airplanes
7,18,10,45,37,14,3,2,64,5,19,6,3,7,18,63,25,187,24,airplanes
26,46,21,173,213,31,16,17,87,21,29,14,18,25,32,109,40,157,33,airplanes
15,21,7,255,233,19,3,9,30,16,46,4,10,9,35,34,23,94,30,airplanes
18,23,16,255,233,23,8,8,95,16,52,9,9,12,53,99,42,201,42,airplanes
11,17,10,190,255,20,8,6,83,7,37,10,12,7,72,68,55,171,24,airplanes
27,44,26,255,240,34,21,20,98,34,25,17,22,21,28,112,41,206,30,airplanes
23,34,22,247,242,20,15,12,87,19,45,15,14,14,53,94,65,92,58,airplanes
17,24,14,228,255,31,18,14,40,17,52,15,16,14,63,41,41,50,32,airplanes
16,20,11,255,249,17,5,11,27,11,37,5,9,7,52,29,54,13,41,airplanes
2,3,3,42,39,6,1,1,42,4,7,2,2,2,7,41,8,188,10,airplanes
9,12,5,240,214,11,9,10,47,9,29,7,9,8,56,45,58,173,38,airplanes
14,18,15,255,237,20,9,8,80,12,50,10,12,11,47,79,40,96,25,airplanes
13,21,20,223,255,26,14,9,125,14,27,10,16,10,26,117,30,229,37,airplanes
12,18,13,79,103,18,8,9,89,9,21,12,6,14,26,97,32,246,25,airplanes
29,43,27,193,255,37,12,18,92,20,51,16,23,22,65,124,54,49,47,airplanes
13,18,13,151,171,14,10,5,79,9,8,10,10,7,12,75,14,255,15,airplanes
27,40,17,233,255,30,20,20,108,23,43,18,20,18,75,97,63,77,34,airplanes
9,15,10,88,134,14,2,3,62,8,27,5,5,5,25,67,25,255,26,airplanes
12,19,9,51,73,14,5,10,102,9,12,7,2,13,13,144,16,226,16,airplanes
5,8,4,77,90,7,4,5,54,7,11,5,2,6,13,69,12,255,10,airplanes
24,39,17,230,233,26,15,18,74,22,33,20,16,21,41,92,49,128,39,airplanes
25,40,19,250,255,29,15,16,75,28,41,9,20,15,43,102,25,195,27,airplanes
29,36,31,170,227,35,21,15,88,28,31,17,30,26,57,83,56,89,24,airplanes
16,23,22,127,122,24,6,6,84,12,22,12,12,10,24,80,18,189,14,airplanes
16,22,10,77,76,16,6,7,72,12,14,5,6,13,16,86,22,214,21,airplanes
18,37,23,223,245,29,13,20,102,18,29,16,14,17,32,130,37,141,28,airplanes
21,33,23,135,143,36,11,15,142,19,53,16,12,13,58,110,60,224,55,airplanes
21,36,12,213,255,19,10,13,90,17,32,17,8,22,52,119,67,140,46,airplanes
24,25,21,255,230,29,8,13,43,20,42,10,18,14,50,52,44,32,34,airplanes
