@relation 'datubasea-weka.filters.unsupervised.instance.imagefilter.JpegCoefficientFilter-D/home/sophyelord/git/WISLH/WISLH/resources/images/original-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 19'

@attribute 'Histogram of JPEG Coefficients24' numeric
@attribute 'Histogram of JPEG Coefficients1' numeric
@attribute 'Histogram of JPEG Coefficients32' numeric
@attribute 'Histogram of JPEG Coefficients86' numeric
@attribute 'Histogram of JPEG Coefficients93' numeric
@attribute 'Histogram of JPEG Coefficients94' numeric
@attribute 'Histogram of JPEG Coefficients16' numeric
@attribute 'Histogram of JPEG Coefficients78' numeric
@attribute 'Histogram of JPEG Coefficients56' numeric
@attribute 'Histogram of JPEG Coefficients158' numeric
@attribute 'Histogram of JPEG Coefficients70' numeric
@attribute 'Histogram of JPEG Coefficients40' numeric
@attribute 'Histogram of JPEG Coefficients85' numeric
@attribute 'Histogram of JPEG Coefficients101' numeric
@attribute 'Histogram of JPEG Coefficients110' numeric
@attribute 'Histogram of JPEG Coefficients109' numeric
@attribute 'Histogram of JPEG Coefficients120' numeric
@attribute 'Histogram of JPEG Coefficients102' numeric
@attribute 'Histogram of JPEG Coefficients152' numeric
@attribute class {ant,brontosaurus,chandelier,cup,ferry,Faces_easy,cougar_body,cellphone,dalmatian,anchor,brain,ewer,buddha,bonsai,chair,airplanes,dollar_bill,dolphin,accordion}

@data
40,203,34,9,4,8,66,17,6,13,67,20,3,5,8,4,11,8,3,buddha
170,217,142,36,21,38,214,37,41,57,87,87,21,14,23,16,106,27,23,buddha
181,142,147,39,25,40,233,48,180,36,90,132,29,22,40,26,117,42,12,buddha
61,28,99,29,24,21,51,51,149,25,118,101,23,18,30,17,178,30,45,buddha
96,255,73,26,33,22,90,29,142,30,127,87,19,4,9,16,96,12,33,buddha
39,199,30,20,13,14,56,25,18,19,95,22,12,8,11,5,70,13,8,buddha
195,168,197,32,15,25,169,45,117,34,82,185,14,15,26,13,63,27,41,buddha
85,93,100,38,22,31,81,50,41,30,108,98,19,11,19,20,101,24,13,buddha
15,153,17,6,2,5,19,8,21,7,56,12,3,3,3,1,11,6,5,buddha
107,255,34,22,19,25,91,30,124,17,68,59,16,10,21,19,94,20,23,buddha
89,255,47,40,23,44,106,64,96,22,124,46,25,18,31,20,77,30,17,buddha
240,169,246,30,17,35,255,44,227,34,95,180,20,16,28,16,100,37,39,buddha
133,255,88,0,0,0,163,0,60,70,36,71,0,0,0,0,0,0,14,buddha
35,255,33,18,10,18,43,25,51,20,81,37,7,8,13,11,27,17,4,buddha
172,130,156,16,7,12,161,31,237,29,47,156,6,11,20,12,32,20,14,buddha
25,13,19,61,32,66,14,63,33,42,110,17,32,31,80,56,76,64,12,buddha
112,204,94,26,15,19,121,43,21,44,119,59,15,9,12,10,69,22,14,buddha
99,206,44,14,8,8,77,20,161,11,93,70,13,5,8,5,65,8,11,buddha
61,170,41,17,12,10,60,25,77,17,129,40,15,4,6,10,73,8,20,buddha
186,232,168,31,13,25,232,29,117,35,119,139,16,13,17,13,128,32,27,buddha
100,73,89,28,14,30,89,42,65,24,89,77,18,17,30,19,121,31,28,buddha
0,0,1,61,31,50,0,67,5,38,78,1,21,28,106,45,82,68,36,buddha
26,145,23,0,0,0,23,0,14,30,36,18,0,0,0,0,0,0,0,buddha
216,91,198,19,13,17,154,38,92,29,97,174,11,7,19,8,57,22,44,buddha
24,162,21,26,13,17,31,38,39,11,75,16,15,17,21,19,24,29,6,buddha
71,53,80,27,20,27,38,41,243,33,95,68,19,18,31,19,83,37,16,buddha
93,255,53,22,13,18,81,35,136,17,85,86,12,13,26,15,43,24,9,buddha
208,193,161,28,20,32,181,58,73,26,68,125,20,12,30,23,89,34,25,buddha
98,255,53,30,17,25,84,37,176,31,138,81,17,13,11,19,101,23,19,buddha
150,255,113,13,10,11,168,23,72,14,71,84,8,5,8,6,50,11,26,buddha
219,170,172,22,12,27,188,39,181,20,36,134,18,13,28,15,61,27,28,buddha
39,180,42,42,21,23,68,44,46,30,67,37,24,16,29,21,34,30,44,bonsai
113,255,79,26,15,22,123,25,58,17,93,56,15,11,14,13,97,17,14,bonsai
255,94,246,20,11,23,231,27,215,19,84,202,15,9,20,13,118,25,20,bonsai
107,229,44,11,6,11,133,12,76,10,54,43,6,6,13,7,22,14,6,bonsai
72,236,71,25,15,24,62,36,114,32,84,74,20,11,34,24,45,26,17,bonsai
31,141,23,29,17,26,21,42,30,34,95,20,13,12,30,22,27,33,11,bonsai
90,42,121,33,13,26,100,51,134,46,64,133,11,19,28,19,88,34,23,bonsai
183,200,151,18,6,17,158,29,85,40,60,97,10,5,14,7,30,19,15,bonsai
86,255,68,44,32,60,129,53,138,54,126,72,25,24,54,40,97,50,82,bonsai
61,145,59,16,5,14,49,21,65,18,89,48,8,7,17,10,42,17,14,bonsai
255,161,174,18,10,15,175,23,104,13,60,163,12,10,16,13,55,18,20,bonsai
35,9,46,30,19,29,21,38,40,36,109,47,22,13,41,25,61,33,19,bonsai
48,106,45,45,25,42,50,62,80,55,72,56,28,27,59,25,85,49,16,bonsai
167,130,128,27,12,23,146,55,134,32,66,119,14,14,35,18,60,32,27,bonsai
107,255,50,19,10,14,134,30,212,15,85,94,13,8,15,7,72,16,13,bonsai
71,51,72,37,21,33,61,64,128,39,103,103,21,19,47,27,90,41,11,bonsai
194,246,131,20,10,15,253,34,148,28,73,108,12,8,19,12,80,19,24,bonsai
185,214,110,37,18,25,166,43,108,32,112,107,20,18,25,20,104,27,26,bonsai
62,171,64,55,30,66,64,62,84,59,84,57,31,31,71,29,44,62,17,bonsai
53,255,28,24,11,24,40,38,51,52,97,24,14,11,43,21,43,31,8,bonsai
32,145,31,11,6,10,34,13,29,11,59,27,6,5,7,6,47,7,11,bonsai
126,231,74,20,12,17,134,31,51,23,85,60,13,11,15,11,56,23,8,bonsai
40,152,31,22,11,23,32,29,66,22,72,33,16,12,23,15,33,24,9,bonsai
130,111,89,36,32,38,157,39,207,37,101,92,22,15,28,24,129,25,15,bonsai
119,175,115,38,18,27,137,52,177,44,76,99,25,14,23,10,94,22,29,bonsai
106,255,126,40,30,39,105,47,81,40,106,99,26,15,26,26,126,29,21,bonsai
46,255,35,33,16,33,35,44,59,40,105,32,19,19,29,21,77,31,27,bonsai
163,201,115,30,17,21,167,33,173,27,90,135,16,15,24,18,138,25,54,bonsai
185,210,101,47,27,35,127,70,38,24,124,78,32,27,48,26,95,46,28,bonsai
114,244,67,44,27,31,112,54,60,22,127,42,31,17,36,27,98,31,37,bonsai
82,69,92,32,19,34,67,66,208,21,72,109,20,18,35,18,72,39,17,bonsai
127,181,136,31,18,25,130,36,255,29,102,134,14,11,20,15,180,24,41,bonsai
52,171,41,21,12,21,52,38,48,31,88,30,14,9,16,7,77,24,11,bonsai
55,255,73,36,27,38,83,46,73,39,120,49,33,20,43,25,83,39,24,bonsai
39,42,31,55,40,47,33,62,43,37,83,35,18,36,96,51,155,75,32,bonsai
196,255,183,23,15,14,187,26,90,22,116,200,13,8,13,12,105,15,78,bonsai
98,150,65,21,24,24,138,39,67,28,82,63,11,11,24,27,124,24,34,bonsai
168,156,115,23,15,23,234,33,255,33,60,126,16,12,20,19,101,23,26,bonsai
214,224,120,28,16,23,204,36,147,29,76,120,15,12,28,15,110,30,28,bonsai
69,230,14,18,26,17,60,30,21,21,130,13,14,7,18,19,133,12,20,bonsai
88,225,48,18,7,14,156,24,94,34,91,53,9,6,11,8,44,12,25,bonsai
156,236,107,12,4,9,135,20,154,20,60,104,9,5,15,6,37,10,32,bonsai
96,255,107,37,27,44,96,57,55,41,109,51,24,19,26,27,69,32,16,bonsai
75,174,93,30,18,28,53,44,88,37,79,67,18,13,39,25,65,31,20,bonsai
84,184,67,23,10,19,104,41,38,24,66,40,19,10,13,12,36,17,12,bonsai
24,139,23,15,9,12,20,13,21,13,53,25,7,6,15,8,21,14,5,bonsai
208,184,173,31,14,29,220,42,188,43,63,185,20,14,22,17,122,33,29,bonsai
205,197,118,20,13,15,212,21,76,10,80,71,10,6,13,13,71,15,18,bonsai
163,193,130,19,11,18,151,36,140,61,61,99,8,10,27,14,37,23,12,bonsai
155,255,112,33,20,34,138,34,87,34,80,85,19,21,37,19,76,45,21,bonsai
34,61,21,31,18,30,14,49,39,34,81,25,16,14,26,20,30,30,8,bonsai
82,171,58,17,10,13,74,23,22,17,63,34,9,9,13,13,46,15,14,bonsai
189,209,118,28,20,27,192,47,97,48,101,105,23,12,17,18,75,28,27,bonsai
11,133,21,16,10,18,8,24,29,18,59,15,10,8,28,12,19,16,7,bonsai
99,146,61,66,45,72,126,70,64,31,98,48,33,37,73,50,73,68,14,bonsai
189,117,154,40,22,33,195,54,112,32,74,136,22,23,38,24,91,44,47,bonsai
232,141,120,18,15,24,252,32,137,28,68,105,14,9,17,13,100,22,41,bonsai
255,85,253,32,13,25,218,37,156,39,99,208,18,9,26,16,144,23,35,bonsai
155,209,105,34,23,38,194,52,29,33,97,65,20,19,31,21,87,42,18,bonsai
130,217,88,9,5,5,127,13,118,7,67,102,7,3,5,4,63,7,18,bonsai
112,249,55,22,11,14,100,28,176,23,90,86,20,8,14,11,65,17,21,bonsai
165,173,85,30,12,21,119,39,211,18,80,129,16,16,22,12,95,25,21,bonsai
30,145,29,15,8,9,31,21,19,14,71,20,8,6,13,6,51,10,22,bonsai
18,136,28,35,18,22,27,30,9,19,66,28,16,19,23,19,32,34,25,bonsai
41,186,23,24,14,23,43,23,51,19,91,28,13,11,24,19,47,17,14,bonsai
137,235,67,27,13,25,135,25,53,17,79,50,13,14,28,15,39,25,9,bonsai
71,136,70,22,9,15,50,30,61,25,111,62,12,7,13,6,44,18,12,bonsai
103,255,43,45,23,35,163,47,100,67,109,52,26,18,38,21,143,27,52,bonsai
157,84,133,19,6,12,125,25,154,23,93,103,12,7,15,10,30,12,21,bonsai
18,134,25,17,8,17,21,19,29,20,53,18,8,7,25,9,14,14,12,bonsai
70,197,83,38,19,34,73,47,158,47,114,105,18,19,36,26,124,37,17,bonsai
116,107,88,77,35,57,117,80,217,48,81,73,40,25,45,36,96,52,17,bonsai
152,123,151,32,19,41,161,48,88,40,84,161,17,15,29,24,93,40,18,bonsai
87,233,79,29,19,30,83,33,82,41,83,47,18,12,24,19,53,30,16,bonsai
212,230,121,20,13,18,187,32,186,28,91,122,15,13,15,13,65,22,27,bonsai
153,218,87,40,23,33,162,47,26,41,91,62,26,16,27,23,84,45,21,bonsai
145,61,218,38,27,42,115,48,123,25,91,231,22,30,55,33,116,39,21,bonsai
67,154,87,20,8,17,67,26,78,27,63,58,12,8,22,12,45,23,15,bonsai
255,220,226,31,21,28,180,50,125,52,71,161,17,15,31,25,113,38,22,bonsai
132,9,217,33,26,35,100,41,255,39,43,222,21,15,30,23,255,33,52,bonsai
200,208,176,22,14,18,222,37,93,42,108,147,13,9,19,11,122,25,34,bonsai
86,255,57,27,14,19,97,31,44,36,96,23,13,12,13,11,54,25,17,bonsai
41,174,78,30,17,23,48,32,60,26,130,48,15,13,23,23,106,24,21,bonsai
204,177,179,31,16,34,195,56,133,29,90,139,22,14,29,18,114,32,39,bonsai
125,251,89,33,18,28,122,36,109,32,101,72,20,17,29,21,61,40,56,bonsai
33,143,59,30,14,34,35,38,57,39,64,36,14,20,49,28,30,35,7,bonsai
99,55,138,42,30,34,74,48,170,42,96,125,25,15,33,22,103,35,17,bonsai
227,123,204,16,14,14,252,22,17,23,102,142,14,7,10,6,135,14,43,bonsai
30,131,23,18,12,15,13,33,45,12,84,45,15,10,14,9,56,15,14,bonsai
133,216,105,23,12,18,200,31,110,20,90,79,12,8,17,15,71,13,26,bonsai
169,216,53,31,19,22,205,46,71,25,126,61,22,12,22,17,116,22,28,bonsai
210,224,189,39,23,29,255,45,94,9,69,122,25,19,33,23,62,31,45,bonsai
223,74,249,33,18,27,234,35,174,26,88,251,15,14,20,15,181,20,38,bonsai
255,129,196,27,14,27,239,46,89,25,53,127,19,12,21,10,58,22,22,bonsai
148,179,70,24,14,22,167,41,152,21,114,116,16,11,22,13,86,21,18,bonsai
38,143,43,16,8,15,34,17,51,17,52,30,10,7,11,9,53,13,12,bonsai
55,140,58,16,5,15,34,21,60,13,66,48,10,6,11,5,35,12,55,bonsai
159,121,127,80,48,80,140,69,199,51,89,94,40,32,60,38,97,61,15,bonsai
246,90,222,24,11,16,255,39,142,41,63,175,16,6,17,13,115,22,43,bonsai
118,255,73,30,18,27,104,37,139,20,121,90,24,13,31,20,110,23,46,bonsai
37,161,29,23,10,21,65,32,25,31,76,19,13,13,19,12,44,24,6,bonsai
96,255,72,26,13,29,128,42,63,39,110,34,12,15,21,15,39,25,10,bonsai
52,147,35,16,11,20,38,34,62,14,63,45,12,9,20,19,66,28,25,bonsai
42,135,40,37,18,40,43,49,84,17,73,33,16,18,26,21,44,39,41,bonsai
158,177,130,41,25,49,153,60,214,42,60,123,25,24,37,27,96,45,8,bonsai
124,255,83,28,15,21,138,43,48,36,64,67,14,12,18,14,32,29,20,bonsai
49,161,30,28,18,25,37,26,92,19,61,39,16,14,37,25,44,28,11,bonsai
210,231,63,12,6,15,103,14,255,9,59,125,6,6,17,8,46,10,8,bonsai
255,177,217,29,22,29,192,47,108,42,103,199,16,15,27,19,125,36,36,bonsai
194,153,115,26,13,26,195,42,91,37,81,88,16,12,31,15,68,24,22,bonsai
180,223,167,26,17,24,233,44,122,30,50,139,18,12,29,20,100,32,21,bonsai
103,154,105,16,7,10,78,22,121,20,63,114,7,5,9,6,47,12,10,bonsai
171,118,154,36,21,30,177,45,198,41,72,165,17,12,35,20,97,36,22,bonsai
139,135,119,32,23,28,169,47,80,20,95,94,22,20,26,25,151,28,34,bonsai
142,70,131,42,29,44,152,51,205,41,86,113,17,25,46,26,111,48,17,bonsai
150,47,164,22,14,22,135,34,255,20,81,199,11,12,27,17,148,22,86,bonsai
11,7,20,57,30,60,6,56,22,48,103,28,32,39,71,42,85,69,13,bonsai
255,191,212,49,34,58,254,60,226,46,113,200,29,31,58,43,177,51,41,bonsai
196,109,180,24,15,23,157,48,234,44,80,175,14,14,25,18,113,28,31,bonsai
11,8,16,47,26,39,5,57,85,34,105,22,26,23,50,27,115,39,26,bonsai
255,147,141,29,23,26,173,45,100,37,79,85,14,10,21,21,192,25,76,bonsai
101,209,53,40,19,30,99,55,149,35,84,71,21,20,49,25,74,41,31,bonsai
49,145,38,19,9,17,41,25,37,16,52,29,8,10,21,13,31,17,23,bonsai
88,121,74,51,41,63,88,68,99,19,122,46,29,28,50,30,103,68,25,bonsai
121,181,113,23,20,18,104,29,55,23,91,73,14,13,17,16,85,19,17,bonsai
143,99,139,14,6,13,93,28,247,45,69,144,8,6,11,7,56,15,30,bonsai
53,165,49,15,6,10,61,19,32,13,82,36,11,6,10,6,50,10,11,bonsai
124,243,61,25,14,19,145,38,76,30,104,51,18,10,17,12,87,20,27,bonsai
178,81,128,57,31,61,165,58,255,52,95,116,26,26,45,37,138,61,32,chair
89,115,106,41,28,52,70,49,118,46,99,77,26,24,35,27,116,39,21,chair
155,54,195,39,26,26,147,43,212,41,95,152,23,22,25,24,106,32,20,chair
153,255,109,23,17,20,166,36,25,25,99,79,16,10,15,8,92,16,41,chair
120,255,115,29,18,20,113,33,32,33,124,93,18,8,15,14,101,17,36,chair
39,240,48,23,4,9,43,25,22,20,100,31,14,4,5,3,15,7,5,chair
141,101,122,33,25,34,154,63,68,37,103,99,26,16,40,30,106,36,35,chair
79,255,40,21,11,17,144,23,116,12,134,74,13,6,8,6,88,12,16,chair
38,168,40,12,9,12,38,17,13,10,57,17,8,5,8,5,37,9,7,chair
178,229,156,24,18,19,178,37,27,32,102,127,21,11,20,13,95,22,27,chair
63,254,50,34,15,16,76,40,27,18,142,36,21,11,15,10,41,16,10,chair
17,163,21,10,4,8,20,18,17,8,67,15,5,3,8,3,20,7,8,chair
28,151,37,9,5,8,34,22,44,7,58,28,8,3,11,7,19,9,11,chair
128,56,135,40,29,47,86,50,176,42,88,138,26,17,38,20,74,43,12,chair
199,245,152,23,9,21,246,30,31,33,51,94,12,11,20,16,60,29,24,chair
125,67,145,0,0,0,85,0,48,75,36,150,0,0,0,0,0,0,0,chair
195,69,207,33,11,27,186,38,237,29,65,198,13,13,26,15,57,26,11,chair
23,53,25,50,24,45,18,50,89,42,97,33,24,27,67,36,68,51,16,chair
141,196,143,20,16,14,103,35,122,17,133,113,18,3,6,9,124,8,37,chair
129,47,122,26,12,20,127,42,101,45,89,122,12,8,22,10,92,28,30,chair
151,184,137,13,5,9,159,27,81,15,67,105,9,4,16,5,26,13,38,chair
97,163,102,58,31,47,61,62,180,28,121,111,39,31,48,35,116,49,31,chair
206,93,171,39,16,37,255,44,45,33,69,127,24,15,24,20,105,30,41,chair
25,40,46,39,23,55,25,33,42,61,139,38,17,35,83,44,67,58,17,chair
64,93,47,43,13,45,86,66,63,43,108,35,19,17,53,38,68,48,15,chair
236,115,182,23,15,24,216,36,139,27,73,163,14,15,20,13,140,20,61,chair
53,167,53,24,7,12,47,30,56,11,111,48,12,7,11,5,29,11,22,chair
194,216,182,27,16,18,192,28,57,18,137,112,13,4,9,11,105,19,21,chair
156,202,64,45,24,31,202,54,57,24,120,56,30,13,33,20,148,28,52,chair
13,149,12,12,6,7,16,12,3,9,53,10,7,6,11,7,13,11,4,chair
22,208,26,11,3,7,29,14,18,16,72,12,6,4,7,3,14,8,5,chair
195,159,88,36,16,22,203,40,83,18,115,84,19,7,20,12,166,18,27,chair
130,241,128,30,13,26,159,32,26,36,95,97,16,13,20,13,69,29,9,chair
31,157,32,19,8,14,27,25,13,18,91,19,11,6,12,8,44,15,11,chair
10,141,16,16,7,10,11,22,16,8,82,13,7,4,10,6,16,10,12,chair
149,255,89,9,6,6,185,13,150,6,51,98,8,3,4,4,36,7,19,chair
20,133,20,8,4,8,13,9,21,6,59,17,7,3,4,3,20,6,7,chair
130,210,136,24,14,28,141,44,75,48,81,120,14,14,21,15,84,32,40,chair
125,214,66,16,8,12,135,23,255,12,98,125,9,4,12,5,50,12,75,chair
208,255,184,32,15,23,197,44,34,21,104,162,22,11,15,12,67,19,29,chair
21,159,26,4,2,2,34,5,15,7,56,18,3,1,2,1,13,3,8,chair
16,137,15,8,5,7,18,7,17,6,53,14,6,3,4,3,32,6,3,chair
222,179,244,24,13,24,198,34,82,27,92,225,18,14,23,16,59,28,30,chair
139,240,84,24,20,20,144,29,42,19,136,70,18,6,10,14,106,15,24,chair
155,201,124,28,15,21,155,44,41,30,98,85,16,11,31,17,78,25,23,chair
17,159,18,7,3,3,15,9,24,5,65,17,4,2,3,2,14,5,7,chair
70,255,46,20,13,18,67,35,51,27,110,43,16,8,9,11,98,17,16,chair
156,255,83,32,18,18,184,43,76,24,145,55,20,8,24,17,87,23,33,chair
169,235,130,25,17,19,134,42,141,28,142,130,18,9,19,11,126,20,33,chair
71,212,61,8,4,5,83,10,35,10,62,36,6,3,4,4,29,7,13,chair
96,178,87,25,16,26,114,38,113,57,76,78,14,11,26,13,61,30,24,chair
53,195,57,26,14,20,43,34,66,28,93,46,16,11,20,9,58,25,14,chair
162,170,135,25,22,24,172,36,80,36,83,133,20,12,18,21,211,23,50,chair
2,0,3,33,19,25,1,36,27,25,84,11,16,13,38,22,65,32,23,chair
60,255,49,24,17,20,75,34,32,35,99,36,22,6,13,14,75,25,12,chair
143,231,79,16,6,9,151,25,118,6,93,59,12,4,6,5,41,8,33,chair
72,255,32,37,19,24,90,47,51,17,148,25,25,6,16,18,64,15,41,chair
22,142,37,4,2,3,21,4,13,6,47,33,2,1,3,1,12,2,4,chair
187,237,137,12,3,10,185,19,86,9,85,64,8,3,5,2,19,8,24,chair
27,164,23,9,6,10,25,21,23,7,65,14,8,3,8,4,14,8,7,chair
111,255,120,30,21,24,114,35,54,29,132,124,21,6,16,15,126,21,35,chair
204,211,174,40,18,26,255,49,83,48,95,128,26,14,24,20,142,27,26,chair
255,40,240,22,16,20,253,34,66,28,73,191,18,13,21,12,229,22,45,airplanes
228,206,168,11,6,10,220,16,98,10,78,154,7,3,7,5,76,11,19,airplanes
80,154,41,3,1,1,41,6,169,2,45,82,2,1,2,1,19,1,20,airplanes
223,117,167,17,9,16,255,20,70,16,59,126,12,6,10,15,149,13,36,airplanes
204,96,169,19,13,18,198,32,75,18,57,134,10,11,17,14,110,24,35,airplanes
250,161,187,22,7,13,255,34,222,17,77,211,15,11,20,9,143,16,58,airplanes
232,54,189,11,7,10,255,17,41,19,24,170,8,4,9,11,80,10,58,airplanes
173,198,97,4,2,2,179,5,44,3,56,41,2,1,1,1,14,2,6,airplanes
255,107,201,8,5,8,230,12,79,15,57,166,7,5,8,4,192,11,71,airplanes
213,139,165,12,8,16,255,18,124,18,59,140,8,6,9,10,132,14,74,airplanes
200,128,182,7,1,2,175,8,105,4,67,191,5,1,3,2,62,4,16,airplanes
33,177,15,4,2,2,24,6,46,3,48,31,3,1,1,2,11,2,3,airplanes
211,135,160,12,14,16,216,32,83,16,90,156,11,4,15,9,166,13,44,airplanes
228,191,124,8,6,5,207,12,47,5,65,53,6,3,2,5,44,4,6,airplanes
247,230,197,9,5,6,161,9,75,7,57,145,5,2,6,5,58,4,17,airplanes
132,239,69,4,1,2,152,6,109,4,44,81,2,1,2,1,17,3,10,airplanes
244,28,255,11,4,10,246,20,113,16,30,248,4,5,9,6,176,16,62,airplanes
254,244,221,7,4,7,252,9,77,6,62,171,7,2,5,4,98,10,29,airplanes
206,127,158,12,10,12,244,22,48,17,62,138,7,6,10,8,142,15,27,airplanes
233,189,84,3,2,2,209,6,129,3,49,64,3,0,1,0,34,2,9,airplanes
110,252,34,6,3,4,115,7,95,6,64,50,4,1,3,1,31,3,11,airplanes
255,202,148,12,9,11,219,18,148,14,68,163,7,7,10,9,94,16,16,airplanes
190,112,145,16,11,13,212,19,82,14,67,114,10,6,6,8,218,11,40,airplanes
255,41,242,13,10,11,231,23,117,17,40,223,13,9,10,7,157,13,71,airplanes
54,249,61,5,4,3,54,9,61,4,69,46,3,1,4,4,20,4,18,airplanes
122,149,54,23,13,23,121,36,79,29,73,62,15,10,17,19,126,24,61,airplanes
202,255,165,9,9,5,172,8,90,9,67,156,9,3,3,5,79,6,28,airplanes
224,81,224,13,11,12,255,19,50,18,55,191,9,6,11,8,193,14,62,airplanes
226,45,193,24,15,21,232,26,72,16,47,155,7,13,21,19,228,28,57,airplanes
255,51,223,19,14,13,251,18,64,10,53,226,14,9,11,12,236,11,94,airplanes
255,123,218,7,8,4,242,12,29,6,68,165,9,5,5,6,124,5,37,airplanes
74,177,41,7,3,4,52,9,133,3,65,83,5,1,2,2,36,4,22,airplanes
207,78,207,14,10,14,205,28,178,21,71,255,13,11,17,11,216,18,60,airplanes
255,48,226,20,10,12,251,21,81,21,46,202,11,9,12,11,142,17,62,airplanes
223,20,197,11,7,8,255,13,71,11,28,178,8,5,7,8,152,11,69,airplanes
255,175,224,13,7,12,194,22,76,8,69,142,10,6,7,7,94,17,19,airplanes
247,54,255,19,7,11,227,17,19,13,82,170,11,5,7,9,147,13,49,airplanes
255,43,243,16,10,18,236,23,107,23,49,221,18,9,13,9,245,12,95,airplanes
194,142,131,13,6,13,219,19,90,16,72,127,7,4,8,2,167,8,82,airplanes
212,187,169,16,12,17,255,30,86,16,82,144,15,6,12,8,104,15,39,airplanes
57,255,42,8,4,4,48,11,71,6,63,45,5,1,4,4,31,4,13,airplanes
81,178,59,9,5,5,65,11,126,5,80,84,9,3,3,2,76,5,23,airplanes
255,67,234,20,14,13,248,21,92,15,39,190,12,4,14,11,167,15,56,airplanes
255,40,208,7,12,4,240,19,19,15,38,141,8,4,7,6,255,5,80,airplanes
209,147,124,16,6,13,238,28,76,16,81,95,11,5,8,7,124,9,35,airplanes
247,27,255,8,3,7,229,11,116,17,23,198,3,2,7,2,75,6,71,airplanes
207,109,202,8,5,7,188,14,25,7,73,124,5,3,5,3,58,5,22,airplanes
243,65,208,27,14,23,232,38,107,31,91,199,15,11,24,18,225,23,56,airplanes
255,24,207,24,14,25,248,30,93,34,53,183,16,7,19,16,190,29,58,airplanes
251,144,185,8,6,5,255,11,48,7,53,105,6,2,5,4,58,6,18,airplanes
255,98,219,19,13,13,242,23,87,21,77,176,12,9,10,12,169,19,45,airplanes
235,144,221,8,6,9,255,25,107,14,74,203,7,6,8,7,141,10,30,airplanes
255,32,237,21,9,17,237,27,45,16,50,172,10,6,11,11,220,16,56,airplanes
192,213,174,15,8,10,163,16,167,13,92,148,12,9,11,7,105,15,22,airplanes
255,51,253,27,13,19,248,35,181,25,76,232,18,13,25,15,209,21,74,airplanes
255,65,226,16,8,12,242,23,36,28,42,144,13,9,13,8,117,18,35,airplanes
234,63,208,18,14,10,255,23,45,17,89,169,15,4,9,11,183,10,65,airplanes
192,170,133,20,14,18,217,26,66,19,64,102,16,12,20,15,92,21,55,airplanes
113,227,54,4,2,3,138,6,105,2,46,58,3,1,2,2,30,3,6,airplanes
148,236,94,8,3,5,132,11,81,4,89,69,5,2,2,4,27,6,14,airplanes
163,236,72,3,2,1,145,6,100,6,46,81,3,1,1,1,10,1,22,airplanes
37,187,46,10,3,3,45,14,53,5,64,53,6,1,4,2,18,5,25,airplanes
213,157,255,21,16,18,173,31,83,21,87,184,14,11,15,14,137,18,40,airplanes
233,94,183,7,3,10,255,19,87,16,30,176,4,5,8,7,64,11,23,airplanes
233,201,179,16,8,9,255,23,51,16,95,125,9,4,11,9,87,17,42,airplanes
255,171,204,10,8,12,190,20,177,7,83,192,10,7,11,7,129,15,55,airplanes
240,206,156,26,21,22,255,34,58,34,98,63,17,10,14,18,116,25,41,airplanes
242,92,255,22,15,14,247,20,105,19,87,235,15,12,15,12,152,22,65,airplanes
255,50,214,14,18,16,228,31,58,17,40,183,15,13,18,15,225,16,41,airplanes
249,13,222,11,5,9,255,17,81,11,27,165,5,3,8,10,255,11,54,airplanes
39,188,27,3,1,2,42,6,40,4,42,27,2,1,2,1,12,2,8,airplanes
214,173,177,5,9,9,240,11,63,9,47,179,7,5,5,5,169,5,58,airplanes
237,96,158,15,9,12,255,20,86,12,80,102,10,6,13,8,175,10,40,airplanes
255,229,186,20,14,16,223,26,119,14,125,146,10,7,10,14,89,11,30,airplanes
103,246,52,13,8,6,79,18,127,9,89,62,12,2,7,6,48,5,32,airplanes
255,49,205,27,12,23,193,37,51,20,92,154,16,8,13,11,201,20,54,airplanes
171,255,85,13,10,10,151,14,42,9,79,44,10,5,6,7,38,10,14,airplanes
255,77,204,17,20,20,233,30,30,23,108,157,18,12,24,16,255,21,63,airplanes
134,255,79,10,2,5,88,14,232,8,62,124,5,1,5,4,26,5,25,airplanes
73,226,39,9,5,2,51,14,95,9,102,50,7,3,6,3,42,4,16,airplanes
90,255,45,4,4,2,77,7,69,7,54,42,5,2,3,1,37,6,12,airplanes
233,128,201,17,15,16,230,26,54,22,74,164,20,9,17,15,153,19,49,airplanes
255,195,185,19,15,20,250,29,53,28,75,127,9,10,15,13,114,22,25,airplanes
227,89,152,31,21,30,170,35,149,28,88,172,17,10,19,17,233,24,56,airplanes
122,189,105,22,6,12,127,24,78,12,84,93,12,4,9,7,48,9,18,airplanes
76,214,55,10,6,6,77,16,104,12,72,61,5,5,9,5,40,9,22,airplanes
245,141,255,23,13,14,223,29,98,18,102,182,16,7,18,9,100,10,37,airplanes
143,224,87,23,11,12,135,36,156,19,142,83,16,9,20,14,94,13,60,airplanes
255,140,111,12,10,8,213,19,82,17,90,90,17,2,6,10,125,7,67,airplanes
230,32,206,21,8,18,255,29,50,20,43,154,10,9,12,12,149,13,44,airplanes
